Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Nick Vigil,CIN,0,0,0,0,0,0.0,9,6,3,0,1,0,0,0,0
Vontaze Burfict,CIN,0,0,0,0,0,0.0,7,7,0,1,1,0,0,0,0
George Iloka,CIN,0,0,0,0,0,0.0,7,7,0,0,0,0,0,0,0
Adam Jones,CIN,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0
Dre Kirkpatrick,CIN,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0
Darqueze Dennard,CIN,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
Shawn Williams,CIN,0,0,0,0,0,0.0,4,4,0,0,0,1,0,0,0
Geno Atkins,CIN,0,0,0,0,0,0.0,3,3,0,0,1,0,0,0,0
Michael Johnson,CIN,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Vincent Rey,CIN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Alex Erickson,CIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Josh Shaw,CIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Chris Smith,CIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,1
Jordan Willis,CIN,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0
Andrew Billings,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Carlos Dunlap,CIN,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Clayton Fejedelem,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Ryan Glasgow,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Marshall Koehn,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Carl Lawson,CIN,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Calais Campbell,JAX,0,0,0,0,0,1.0,2,2,0,2,1,0,0,0,0
Malik Jackson,JAX,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
Barry Church,JAX,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Telvin Smith,JAX,0,0,0,0,1,0.0,4,2,2,1,0,0,0,0,0
Marcell Dareus,JAX,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Tashaun Gipson,JAX,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Jaydon Mickens,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Yannick Ngakoue,JAX,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Paul Posluszny,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Arrelious Benn,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Blair Brown,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Aaron Colvin,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Myles Jack,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Abry Jones,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Lerentee McCray,JAX,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
Donald Payne,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jalen Ramsey,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
