Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Saquon Barkley,NYG,7,6,29,1,2,1,0.2,28,4.7,0.9,1,6.0,1,14.3,1,83.9
Darren Waller,NYG,8,6,76,0,4,53,8.8,23,3.8,9.5,0,,0,0.0,0,104.2
Parris Campbell,NYG,6,4,21,0,,11,2.8,10,2.5,3.7,0,,0,0.0,0,72.2
Isaiah Hodgins,NYG,5,4,40,1,3,26,6.5,14,3.5,6.4,0,,0,0.0,0,139.6
Darius Slayton,NYG,6,3,62,0,3,47,15.7,15,5.0,22.0,0,,0,0.0,0,86.8
Jalin Hyatt,NYG,2,2,89,0,2,76,38.0,13,6.5,38.0,0,,0,0.0,0,118.7
Sterling Shepard,NYG,1,1,4,0,1,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Marquise Brown,ARI,10,6,54,1,4,35,5.8,19,3.2,10.1,0,,1,10.0,0,107.9
Zach Ertz,ARI,8,6,56,0,2,38,6.3,18,3.0,9.3,0,,0,0.0,0,93.7
Michael Wilson,ARI,3,3,56,0,3,43,14.3,13,4.3,14.3,0,,0,0.0,0,118.7
Emari Demercado,ARI,2,2,7,0,,-5,-2.5,12,6.0,-2.5,0,,0,0.0,0,81.2
Trey McBride,ARI,3,2,32,0,1,20,10.0,12,6.0,5.3,0,,0,0.0,0,102.1
Rondale Moore,ARI,1,1,14,0,1,14,14.0,0,0.0,14.0,0,,0,0.0,0,118.7
Zach Pascal,ARI,1,1,9,0,,-3,-3.0,12,12.0,-3.0,1,1.0,0,0.0,0,104.2
James Conner,ARI,1,0,0,0,0,0,,0,,-5.0,0,,0,0.0,0,39.6
