Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Patrick Mahomes,KAN,32,47,397,2,2,3,7,49,90.5,3,31,0,17,0,0,0,0,0,1,0
Darrel Williams,KAN,0,0,0,0,0,0,0,0,,21,62,2,11,4,3,27,0,13,0,0
Jerick McKinnon,KAN,0,0,0,0,0,0,0,0,,3,10,0,5,4,1,5,0,5,0,0
Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,1,6,0,6,5,4,62,0,49,1,1
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,99,0,20,0,0
Tyreek Hill,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,12,9,76,1,19,0,0
Byron Pringle,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,55,0,27,0,0
Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,46,1,24,0,0
Jody Fortson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,27,0,27,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Taylor Heinicke,WAS,24,39,182,1,1,0,0,39,70.7,0,0,0,0,0,0,0,0,0,0,0
J.D. McKissic,WAS,0,0,0,0,0,0,0,0,,8,45,0,11,10,8,65,0,16,0,0
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,10,44,0,15,3,2,0,0,4,1,1
Jaret Patterson,WAS,0,0,0,0,0,0,0,0,,1,5,0,5,1,1,-2,0,-2,0,0
Ricky Seals-Jones,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,58,1,39,0,0
Dyami Brown,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,30,0,13,0,0
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,28,0,12,0,0
John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
DeAndre Carter,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Dax Milne,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Adam Humphries,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,-4,0,-4,0,0
