#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ATL 25,13,8:06,49,Missed FG
2,1,1:44,ATL 25,6,2:33,25,Downs
3,2,9:30,ATL 25,11,6:46,67,Field Goal
4,2,0:54,ATL 20,3,0:26,36,Interception
5,2,0:14,ATL 25,3,0:14,23,End of Half
6,3,9:22,ATL 25,3,2:08,0,Punt
7,3,6:23,LAR 20,5,3:03,20,Touchdown
8,4,12:13,ATL 28,8,3:59,72,Touchdown
9,4,3:22,LAR 37,5,2:15,13,Interception
10,4,0:06,,1,0:06,-11,Fumble
