Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
M.J. Stewart,CLE,0,10,9,90.0%,32,3.6,3.2,1,113.3,0.4,0,32,0,0,0,0.0,0,10,1,9.1%
Greedy Williams,CLE,0,6,4,66.7%,65,16.3,10.8,0,102.8,14.7,54,11,0,0,0,0.0,0,5,1,16.7%
Denzel Ward,CLE,0,8,4,50.0%,57,14.3,7.1,0,73.4,7.1,28,29,0,0,0,0.0,0,4,1,20.0%
Anthony Walker,CLE,0,3,2,66.7%,14,7.0,4.7,0,77.1,-0.7,-3,17,2,2,0,0.0,2,9,1,10.0%
Jeremiah Owusu-Koramoah,CLE,0,3,2,66.7%,5,2.5,1.7,0,70.1,4.0,-2,7,3,0,0,0.0,0,6,3,33.3%
Malcolm Smith,CLE,0,2,1,50.0%,9,9.0,4.5,0,62.5,2.0,3,6,0,0,0,0.0,0,1,0,0.0%
A.J. Green,CLE,0,1,1,100.0%,11,11.0,11.0,1,152.1,5.0,5,6,0,0,0,0.0,0,0,0,
Richard LeCounte,CLE,0,1,1,100.0%,9,9.0,9.0,1,143.7,9.0,9,0,0,0,0,0.0,0,1,0,0.0%
Sione Takitaki,CLE,0,0,0,,,,,,,,,,1,0,1,0.0,1,1,0,0.0%
Sheldon Day,CLE,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
Myles Garrett,CLE,0,0,0,,,,,,,,,,2,0,1,0.0,1,1,0,0.0%
Porter Gustin,CLE,0,0,0,,,,,,,,,,2,1,0,0.0,1,2,0,0.0%
Malik Jackson,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%
Ifeadi Odenigbo,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Jacob Phillips,CLE,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,1,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Krys Barnes,GNB,0,5,5,100.0%,67,13.4,13.4,0,118.7,2.0,10,57,2,0,0,0.0,0,5,1,16.7%
De'Vondre Campbell,GNB,0,4,4,100.0%,27,6.8,6.8,0,94.8,4.5,18,9,3,0,0,0.0,0,13,0,0.0%
Rasul Douglas,GNB,2,6,3,50.0%,20,6.7,3.3,1,57.6,15.8,20,0,0,0,0,0.0,0,5,2,28.6%
Chandon Sullivan,GNB,1,5,3,60.0%,50,16.7,10.0,0,54.2,8.2,24,26,0,0,0,0.0,0,1,1,50.0%
Darnell Savage Jr.,GNB,1,2,2,100.0%,17,8.5,8.5,1,102.1,8.5,17,0,0,0,0,0.0,0,8,2,20.0%
Eric Stokes,GNB,0,6,2,33.3%,22,11.0,3.7,0,45.1,18.0,16,6,0,0,0,0.0,0,2,2,50.0%
Tipa Galeai,GNB,0,1,1,100.0%,11,11.0,11.0,0,112.5,-5.0,-5,16,1,0,0,1.0,1,2,0,0.0%
Adrian Amos,GNB,0,5,1,20.0%,8,8.0,1.6,0,39.6,5.2,8,0,0,0,0,0.0,0,5,2,28.6%
Rashan Gary,GNB,0,0,0,,,,,,,,,,11,1,1,2.0,4,3,0,0.0%
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,3,0,0.0,3,4,0,0.0%
Dean Lowry,GNB,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,0,0.0%
Preston Smith,GNB,0,0,0,,,,,,,,,,9,0,0,1.0,1,3,0,0.0%
Tedarrell Slaton,GNB,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Oren Burks,GNB,0,1,0,0.0%,,,0.0,,39.6,9.0,,,1,0,0,0.0,0,2,0,0.0%
Henry Black,GNB,0,1,0,0.0%,,,0.0,,39.6,15.0,,,0,0,0,0.0,0,2,0,0.0%
