Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
D.J. Moore,CAR,10,6,117,1,5,93,15.5,24,4.0,12.8,1,6.0,0,0.0,0,134.2
Shi Smith,CAR,4,4,70,1,3,18,4.5,52,13.0,4.5,0,,0,0.0,0,158.3
Tommy Tremble,CAR,3,3,33,1,2,29,9.7,4,1.3,9.7,0,,0,0.0,0,152.1
Chuba Hubbard,CAR,3,3,53,0,1,25,8.3,28,9.3,0.3,0,,0,0.0,0,118.7
Laviska Shenault Jr.,CAR,3,2,13,0,1,-11,-5.5,24,12.0,-3.7,0,,1,33.3,0,75.7
Terrace Marshall Jr.,CAR,3,2,15,0,2,17,8.5,-2,-1.0,11.7,0,,0,0.0,0,78.5
Raheem Blackshear,CAR,1,1,-1,0,,-1,-1.0,0,0.0,-1.0,0,,0,0.0,0,79.2
Ian Thomas,CAR,1,1,9,0,,1,1.0,8,8.0,1.0,0,,0,0.0,0,104.2
Giovanni Ricci,CAR,1,1,32,0,1,22,22.0,10,10.0,22.0,0,,0,0.0,0,118.7
Stephen Sullivan,CAR,2,0,0,0,,0,,0,,19.5,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mike Evans,TAM,12,10,207,3,6,159,15.9,48,4.8,14.7,0,,0,0.0,0,158.3
Chris Godwin,TAM,9,9,120,0,5,51,5.7,69,7.7,5.7,2,4.5,0,0.0,0,118.7
Rachaad White,TAM,5,5,26,0,1,4,0.8,22,4.4,0.8,1,5.0,0,0.0,0,88.3
Leonard Fournette,TAM,4,4,19,0,1,3,0.8,16,4.0,0.8,0,,0,0.0,0,86.5
Russell Gage,TAM,3,3,33,0,3,15,5.0,18,6.0,5.0,0,,0,0.0,0,112.5
Cade Otton,TAM,6,2,17,0,1,12,6.0,5,2.5,4.7,0,,1,16.7,0,42.4
Julio Jones,TAM,2,1,10,0,0,3,3.0,7,7.0,8.0,0,,0,0.0,0,64.6
Ko Kieft,TAM,1,0,0,0,,0,,0,,2.0,0,,1,100.0,0,39.6
