#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TAM 25,8,3:20,28,Punt
2,1,8:50,TAM 22,5,3:09,17,Punt
3,1,2:34,TAM 24,5,2:27,6,Punt
4,2,12:18,TAM 20,3,1:30,7,Punt
5,2,9:13,TAM 29,8,5:00,53,Field Goal
6,2,2:13,TAM 26,3,0:21,0,Punt
7,2,1:11,TAM 44,9,1:11,17,Field Goal
8,3,9:20,TAM 8,5,3:25,16,Punt
9,4,15:00,TAM 42,9,4:42,37,Field Goal
10,4,6:19,TAM 43,12,6:19,44,End of Game
