Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Emmanuel Forbes,WAS,0,11,7,63.6%,110,15.7,10.0,1,127.1,16.7,95,15,0,0,0,0.0,0,9,0,0.0%
Kamren Curl,WAS,0,5,4,80.0%,63,15.8,12.6,0,118.7,11.0,51,12,3,0,0,1.0,1,12,0,0.0%
Kendall Fuller,WAS,0,4,4,100.0%,28,7.0,7.0,0,95.8,3.0,12,16,0,0,0,0.0,0,3,1,25.0%
Jamin Davis,WAS,0,3,3,100.0%,16,5.3,5.3,0,88.9,-2.7,-8,24,6,0,0,0.0,0,6,2,25.0%
Cody Barton,WAS,0,2,2,100.0%,14,7.0,7.0,0,95.8,-2.0,-4,18,8,1,0,0.0,1,9,0,0.0%
Benjamin St-Juste,WAS,0,4,2,50.0%,7,3.5,1.8,0,56.2,4.3,7,0,1,0,0,0.0,0,5,0,0.0%
Darrick Forrest,WAS,0,3,2,66.7%,70,35.0,23.3,1,149.3,18.7,41,29,2,0,0,0.0,0,7,2,22.2%
Casey Toohill,WAS,0,1,1,100.0%,11,11.0,11.0,0,112.5,7.0,7,4,0,0,0,0.0,0,1,0,0.0%
Chase Young,WAS,0,0,0,,,,,,,,,,0,2,1,1.0,4,3,0,0.0%
Daron Payne,WAS,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,0,
Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,1,20.0%
Montez Sweat,WAS,0,0,0,,,,,,,,,,0,0,2,0.0,2,3,0,0.0%
James Smith-Williams,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Percy Butler,WAS,0,1,0,0.0%,,,0.0,,39.6,45.0,,,0,0,0,0.0,0,0,0,
John Ridgeway,WAS,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Darius Slay,PHI,0,8,7,87.5%,98,14.0,12.3,0,117.7,11.8,56,42,0,0,0,0.0,0,11,1,8.3%
Reed Blankenship,PHI,0,8,5,62.5%,45,9.0,5.6,0,77.6,14.3,38,7,0,0,0,0.0,0,8,2,20.0%
Nicholas Morrow,PHI,0,5,4,80.0%,29,7.3,5.8,0,90.8,4.4,18,11,9,0,0,3.0,3,11,1,8.3%
James Bradberry,PHI,0,4,3,75.0%,28,9.3,7.0,0,93.7,12.5,24,4,0,0,0,0.0,0,5,0,0.0%
Josh Jobe,PHI,0,6,3,50.0%,27,9.0,4.5,0,62.5,12.8,13,14,0,0,0,0.0,0,2,1,33.3%
Zach Cunningham,PHI,0,3,3,100.0%,17,5.7,5.7,0,90.3,-1.3,-4,21,5,0,0,0.0,0,13,0,0.0%
Terrell Edmunds,PHI,0,3,2,66.7%,34,17.0,11.3,1,144.4,8.3,24,10,2,1,0,0.0,1,4,1,20.0%
Fletcher Cox,PHI,0,1,1,100.0%,5,5.0,5.0,0,87.5,-4.0,-4,9,0,1,2,0.0,3,4,1,20.0%
Haason Reddick,PHI,0,1,1,100.0%,5,5.0,5.0,0,87.5,-2.0,-2,7,14,0,0,1.0,1,2,0,0.0%
Jalen Carter,PHI,0,1,1,100.0%,6,6.0,6.0,0,91.7,-4.0,-4,10,0,0,0,0.0,0,3,1,25.0%
Brandon Graham,PHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,0,
Josh Sweat,PHI,0,0,0,,,,,,,,,,0,1,0,1.0,2,5,0,0.0%
Jordan Davis,PHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
Milton Williams,PHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Derek Barnett,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
