Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cole Kmet,CHI,4,4,45,0,2,24,6.0,21,5.3,6.0,0,,0,0.0,0,113.5
David Montgomery,CHI,4,4,62,0,3,1,0.3,61,15.3,0.3,1,4.0,0,0.0,0,118.7
Darnell Mooney,CHI,5,2,52,0,2,40,20.0,12,6.0,19.8,0,,0,0.0,0,78.7
Equanimeous St. Brown,CHI,2,2,24,0,1,17,8.5,7,3.5,8.5,0,,0,0.0,0,116.7
Ryan Griffin,CHI,1,1,1,0,,0,0.0,1,1.0,0.0,0,,0,0.0,0,79.2
Velus Jones Jr.,CHI,1,1,9,1,1,-5,-5.0,14,14.0,-5.0,0,,0,0.0,0,143.7
Ihmir Smith-Marsette,CHI,2,1,15,0,,10,10.0,5,5.0,5.5,0,,0,0.0,0,75.0
Dante Pettis,CHI,2,0,0,0,,0,,0,,13.0,0,,2,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Justin Jefferson,MIN,13,12,154,0,9,93,7.8,61,5.1,7.1,1,12.0,0,0.0,0,116.0
K.J. Osborn,MIN,5,5,41,0,1,30,6.0,11,2.2,6.0,0,,0,0.0,0,100.8
Irv Smith Jr.,MIN,5,4,42,0,2,23,5.8,19,4.8,4.2,0,,0,0.0,0,101.7
Adam Thielen,MIN,7,4,27,0,2,19,4.8,8,2.0,5.3,0,,0,0.0,1,26.2
Alexander Mattison,MIN,4,3,21,0,2,-4,-1.3,25,8.3,-0.5,0,,1,25.0,0,86.5
Dalvin Cook,MIN,2,2,27,0,1,-10,-5.0,37,18.5,-5.0,1,2.0,0,0.0,0,118.7
Johnny Mundt,MIN,2,2,6,0,,-4,-2.0,10,5.0,-2.0,0,,0,0.0,0,79.2
Jalen Reagor,MIN,1,1,1,1,1,-3,-3.0,4,4.0,-3.0,0,,0,0.0,0,118.7
