Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Patrick Mahomes,KAN,26,49,270,0,2,3,27,33,52.3,5,33,0,11,0,0,0,0,0,1,0
Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,,9,64,0,26,3,2,23,0,18,0,0
Tyreek Hill,KAN,0,0,0,0,0,0,0,0,,1,5,0,5,10,7,73,0,23,0,0
Darrel Williams,KAN,0,0,0,0,0,0,0,0,,2,5,0,3,7,2,10,0,9,0,0
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,15,10,133,0,33,0,0
Sammy Watkins,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0
Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,4,0,4,0,0
Byron Pringle,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Tom Brady,TAM,21,29,201,3,0,1,6,31,125.8,4,-2,0,0,0,0,0,0,0,1,0
Leonard Fournette,TAM,0,0,0,0,0,0,0,0,,16,89,1,27,4,4,46,0,15,0,0
Ronald Jones II,TAM,0,0,0,0,0,0,0,0,,12,61,0,13,1,0,0,0,0,0,0
Rob Gronkowski,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,67,2,25,0,0
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,31,0,31,0,0
Cameron Brate,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,26,0,15,0,0
Antonio Brown,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,22,1,16,0,0
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,9,0,8,0,0
Tanner Hudson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Tyler Johnson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Joe Haeg,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Scott Miller,TAM,0,0,0,0,0,0,0,0,,1,-3,0,-3,0,0,0,0,0,0,0
