Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Keisean Nixon,GNB,0,5,3,60.0%,42,14.0,8.4,0,87.1,4.4,9,33,2,0,0,0.0,0,2,0,0.0%
Adrian Amos,GNB,0,3,2,66.7%,8,4.0,2.7,0,70.1,1.7,1,7,0,0,0,0.0,0,5,1,16.7%
Jaire Alexander,GNB,1,4,2,50.0%,21,10.5,5.3,0,26.0,7.0,4,17,0,0,0,0.0,0,2,0,0.0%
Krys Barnes,GNB,0,3,2,66.7%,16,8.0,5.3,0,79.9,3.3,10,6,1,0,0,0.0,0,8,0,0.0%
Darnell Savage Jr.,GNB,0,3,2,66.7%,18,9.0,6.0,1,122.2,9.0,19,-1,0,0,0,0.0,0,4,1,20.0%
Preston Smith,GNB,0,2,1,50.0%,11,11.0,5.5,0,66.7,0.0,5,6,4,1,0,0.0,1,1,0,0.0%
Quay Walker,GNB,0,2,1,50.0%,20,20.0,10.0,0,85.4,0.0,-5,25,4,0,0,0.0,0,5,2,28.6%
Jonathan Garvin,GNB,0,0,0,,,,,,,,,,1,0,1,0.0,1,1,0,0.0%
Rashan Gary,GNB,0,0,0,,,,,,,,,,4,0,1,0.0,1,3,0,0.0%
Jarran Reed,GNB,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Rasul Douglas,GNB,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,0.0,0,5,0,0.0%
Isaiah McDuffie,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,5,0,0.0%
Dean Lowry,GNB,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jeff Okudah,DET,0,6,5,83.3%,112,22.4,18.7,1,158.3,15.5,76,36,0,0,0,0.0,0,5,0,0.0%
DeShon Elliott,DET,0,5,4,80.0%,52,13.0,10.4,0,110.0,9.6,40,12,1,0,0,0.0,0,7,0,0.0%
Will Harris,DET,0,7,3,42.9%,26,8.7,3.7,0,53.3,10.6,15,11,2,0,0,0.0,0,6,1,14.3%
Alex Anzalone,DET,0,3,2,66.7%,22,11.0,7.3,0,88.2,4.0,5,17,3,0,0,0.0,0,7,0,0.0%
Kerby Joseph,DET,2,4,2,50.0%,29,14.5,7.3,0,34.4,21.8,29,0,1,0,0,0.0,0,10,0,0.0%
Mike Hughes,DET,0,3,2,66.7%,27,13.5,9.0,0,95.1,6.0,17,10,0,0,0,0.0,0,3,0,0.0%
Aidan Hutchinson,DET,1,1,1,100.0%,2,2.0,2.0,0,39.6,-4.0,-4,6,3,1,0,0.0,1,2,0,0.0%
Derrick Barnes,DET,0,1,1,100.0%,5,5.0,5.0,0,87.5,-6.0,-6,11,2,0,0,1.0,1,12,0,0.0%
Julian Okwara,DET,0,1,1,100.0%,6,6.0,6.0,0,91.7,6.0,6,0,0,0,0,0.0,0,5,0,0.0%
Malcolm Rodriguez,DET,0,2,1,50.0%,7,7.0,3.5,0,58.3,3.0,5,2,1,0,0,0.0,0,4,0,0.0%
Chris Board,DET,0,1,1,100.0%,3,3.0,3.0,0,79.2,-1.0,-1,4,0,0,0,0.0,0,1,0,0.0%
Isaiah Buggs,DET,0,0,0,,,,,,,,,,0,0,2,0.0,2,0,0,
Josh Paschal,DET,0,1,0,0.0%,,,0.0,,39.6,3.0,,,0,0,2,0.0,2,3,0,0.0%
Alim McNeill,DET,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
C.J. Moore,DET,0,1,0,0.0%,,,0.0,,39.6,17.0,,,0,0,0,0.0,0,0,0,
Jerry Jacobs,DET,0,4,0,0.0%,,,0.0,,39.6,15.3,,,0,0,0,0.0,0,3,0,0.0%
