#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 25,8,3:57,61,Field Goal
2,1,7:33,CHI 25,15,7:41,75,Touchdown
3,2,10:39,CHI 25,4,2:14,15,Blocked Punt
4,2,8:25,CHI 25,12,6:32,75,Touchdown
5,2,0:07,CHI 20,1,0:07,-1,End of Half
6,3,12:47,CHI 34,3,1:27,66,Touchdown
7,3,6:02,CHI 25,3,1:22,-8,Punt
8,3,2:02,CHI 35,10,5:24,65,Touchdown
9,4,7:50,CHI 15,9,4:46,24,Punt
10,4,2:38,CHI 28,6,1:16,14,Downs
