Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Mike Glennon,NYG,4,11,24,0,2,4,30,12,5.3,1,13,0,13,0,0,0,0,0,4,2
Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,21,102,0,10,1,0,0,0,0,0,0
Devontae Booker,NYG,0,0,0,0,0,0,0,0,,18,46,0,5,3,2,0,0,4,0,0
Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0
David Sills,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
Pharoh Cooper,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Kenny Golladay,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Kyle Rudolph,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Andy Dalton,CHI,18,35,173,1,1,2,11,23,63.2,3,14,0,9,0,0,0,0,0,0,0
David Montgomery,CHI,0,1,0,0,1,0,0,0,0.0,22,64,2,10,2,2,17,0,11,0,0
Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,2,9,0,7,0,0,0,0,0,0,0
Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,13,7,69,1,18,0,0
Allen Robinson,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,35,0,13,0,0
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,25,0,11,0,0
Damiere Byrd,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,23,0,23,0,0
Jesse James,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Damien Williams,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jimmy Graham,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Marquise Goodwin,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
