Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Matt Ryan,ATL,37,48,348,2,2,1,7,59,93.1,0,0,0,,0,0,0,0,,0,0
Steven Jackson,ATL,0,0,0,0,0,0,0,,,16,53,1,9,2,2,-4,0,-1,0,0
Jacquizz Rodgers,ATL,0,0,0,0,0,0,0,,,3,10,0,8,3,3,15,0,7,0,0
Roddy White,ATL,0,0,0,0,0,0,0,,,0,0,0,,15,12,141,1,39,0,0
Drew Davis,ATL,0,0,0,0,0,0,0,,,0,0,0,,4,3,70,0,59,0,0
Tony Gonzalez,ATL,0,0,0,0,0,0,0,,,0,0,0,,11,8,63,1,15,0,0
Harry Douglas,ATL,0,0,0,0,0,0,0,,,0,0,0,,9,5,46,0,11,0,0
Patrick DiMarco,ATL,0,0,0,0,0,0,0,,,0,0,0,,1,1,2,0,2,0,0
Levine Toilolo,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jason Snelling,ATL,0,0,0,0,0,0,0,,,1,-2,0,-2,3,3,15,0,6,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Colin Kaepernick,SFO,13,21,197,1,0,3,17,47,108.6,6,51,1,22,0,0,0,0,,0,0
Frank Gore,SFO,0,0,0,0,0,0,0,,,21,97,1,17,1,1,6,0,6,0,0
Kendall Hunter,SFO,0,0,0,0,0,0,0,,,3,51,0,45,0,0,0,0,,0,0
Michael Crabtree,SFO,0,0,0,0,0,0,0,,,0,0,0,,7,5,102,0,47,0,0
Anquan Boldin,SFO,0,0,0,0,0,0,0,,,0,0,0,,7,6,72,1,22,0,0
Kassim Osgood,SFO,0,0,0,0,0,0,0,,,0,0,0,,1,1,17,0,17,0,0
Vernon Davis,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
Vance McDonald,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
