Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,MIA,10,8,62,0,5,36,4.5,26,3.3,7.6,0,,2,20.0,0,92.5
Jeff Wilson,MIA,4,3,32,0,1,11,3.7,21,7.0,2.8,0,,1,25.0,0,97.9
Jaylen Waddle,MIA,6,3,42,0,3,34,11.3,8,2.7,16.3,0,,0,0.0,0,72.9
Durham Smythe,MIA,3,3,17,0,1,4,1.3,13,4.3,1.3,0,,0,0.0,0,90.3
Salvon Ahmed,MIA,3,2,8,0,,4,2.0,4,2.0,1.0,0,,0,0.0,0,70.1
Alec Ingold,MIA,1,1,1,0,,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2
Cedrick Wilson Jr.,MIA,5,1,31,1,1,31,31.0,0,0.0,17.4,0,,0,0.0,0,92.5
Raheem Mostert,MIA,1,0,0,0,0,0,,0,,1.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Noah Gray,KAN,3,3,34,0,2,24,8.0,10,3.3,8.0,0,,0,0.0,0,113.9
Travis Kelce,KAN,4,3,14,0,,-2,-0.7,16,5.3,-0.8,0,,0,0.0,0,79.2
Mecole Hardman,KAN,3,3,10,0,2,-8,-2.7,18,6.0,-2.7,0,,0,0.0,0,80.6
Rashee Rice,KAN,2,2,17,1,2,3,1.5,14,7.0,1.5,0,,0,0.0,0,141.7
Skyy Moore,KAN,3,2,33,0,2,17,8.5,16,8.0,6.3,0,,0,0.0,0,103.5
Marquez Valdes-Scantling,KAN,3,2,22,0,1,18,9.0,4,2.0,19.0,0,,0,0.0,0,88.2
Jerick McKinnon,KAN,2,2,22,1,1,1,0.5,21,10.5,0.5,0,,0,0.0,0,152.1
Justin Watson,KAN,5,2,15,0,,11,5.5,4,2.0,15.4,0,,1,20.0,0,47.9
Kadarius Toney,KAN,1,1,18,0,1,5,5.0,13,13.0,5.0,1,1.0,0,0.0,0,118.7
Isiah Pacheco,KAN,1,0,0,0,0,0,,0,,-5.0,0,,0,0.0,0,39.6
La'Mical Perine,KAN,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6
