Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Deebo Samuel,SFO,9,6,63,0,3,11,1.8,52,8.7,6.1,1,6.0,0,0.0,0,86.8
Brandon Aiyuk,SFO,6,3,43,0,3,37,12.3,6,2.0,13.5,0,,1,16.7,0,73.6
George Kittle,SFO,3,3,30,0,3,17,5.7,13,4.3,5.7,0,,0,0.0,0,108.3
Christian McCaffrey,SFO,3,3,19,0,0,1,0.3,18,6.0,0.3,0,,0,0.0,0,93.1
Jauan Jennings,SFO,3,2,51,0,2,47,23.5,4,2.0,23.7,0,,0,0.0,0,109.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Puka Nacua,LAR,20,15,147,0,7,78,5.2,69,4.6,6.4,0,,3,15.0,0,95.2
Tutu Atwell,LAR,9,7,77,0,6,73,10.4,4,0.6,11.3,0,,0,0.0,0,102.3
Kyren Williams,LAR,10,6,48,1,3,-8,-1.3,56,9.3,0.1,0,,2,20.0,1,65.8
Tyler Higbee,LAR,7,3,12,0,,9,3.0,3,1.0,3.6,0,,1,14.3,0,50.3
Van Jefferson,LAR,4,1,9,0,,10,10.0,-1,-1.0,19.0,0,,0,0.0,1,0.0
Ronnie Rivers,LAR,1,1,4,0,,-1,-1.0,5,5.0,-1.0,0,,0,0.0,0,83.3
Ben Skowronek,LAR,1,1,10,0,1,2,2.0,8,8.0,2.0,0,,0,0.0,0,108.3
