Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Brock Purdy,SFO,17,25,206,0,0,1,0,31,93.1,3,5,1,4,0,0,0,0,0,1,0
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,20,116,1,51,3,3,19,0,9,0,0
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,5,38,1,17,9,6,63,0,23,1,0
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,51,0,31,0,0
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,43,0,18,0,0
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,30,0,12,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Matthew Stafford,LAR,34,55,307,1,2,1,10,20,67.8,4,17,0,7,0,0,0,0,0,0,0
Kyren Williams,LAR,0,0,0,0,0,0,0,0,,14,52,1,8,10,6,48,1,15,0,0
Ben Skowronek,LAR,0,0,0,0,0,0,0,0,,1,11,0,11,1,1,10,0,10,0,0
Tutu Atwell,LAR,0,0,0,0,0,0,0,0,,1,5,0,5,9,7,77,0,18,0,0
Puka Nacua,LAR,0,0,0,0,0,0,0,0,,2,4,0,4,20,15,147,0,20,0,0
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,12,0,6,0,0
Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,9,0,9,0,0
Ronnie Rivers,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
