Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Charvarius Ward,SFO,0,11,10,90.9%,78,7.8,7.1,0,96.2,4.4,41,37,1,1,0,0.0,1,10,0,0.0%
Deommodore Lenoir,SFO,1,11,7,63.6%,85,12.1,7.7,0,49.4,12.2,75,10,0,0,0,0.0,0,10,0,0.0%
Isaiah Oliver,SFO,1,9,6,66.7%,41,6.8,4.6,0,37.0,1.3,7,34,4,0,0,0.0,0,7,3,30.0%
Fred Warner,SFO,0,6,4,66.7%,46,11.5,7.7,0,89.6,4.8,15,31,5,1,0,1.0,2,11,2,15.4%
Ambry Thomas,SFO,0,4,4,100.0%,31,7.8,7.8,0,99.0,4.8,19,12,0,0,0,0.0,0,3,1,25.0%
Dre Greenlaw,SFO,0,7,2,28.6%,14,7.0,2.0,1,79.2,1.7,-2,16,3,0,0,0.0,0,11,0,0.0%
Talanoa Hufanga,SFO,0,3,1,33.3%,12,12.0,4.0,0,46.5,11.3,8,4,0,0,0,0.0,0,5,0,0.0%
Nick Bosa,SFO,0,0,0,,,,,,,,,,0,2,1,0.0,3,2,0,0.0%
Clelin Ferrell,SFO,0,0,0,,,,,,,,,,1,2,0,0.0,2,0,0,
Kevin Givens,SFO,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Drake Jackson,SFO,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Javon Hargrave,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Tashaun Gipson,SFO,0,1,0,0.0%,,,0.0,,39.6,45.0,,,1,0,0,0.0,0,3,1,25.0%
Oren Burks,SFO,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jordan Fuller,LAR,0,4,4,100.0%,47,11.8,11.8,0,115.6,2.8,11,36,0,0,0,0.0,0,7,0,0.0%
Michael Hoecht,LAR,0,3,3,100.0%,17,5.7,5.7,0,90.3,1.3,4,13,2,1,0,0.0,1,6,1,14.3%
Cobie Durant,LAR,0,5,3,60.0%,67,22.3,13.4,0,104.2,14.0,63,4,0,0,0,0.0,0,4,1,20.0%
Derion Kendrick,LAR,0,5,2,40.0%,13,6.5,2.6,0,47.9,15.0,5,8,0,0,0,0.0,0,3,1,25.0%
Byron Young,LAR,0,1,1,100.0%,12,12.0,12.0,0,116.7,7.0,7,5,1,0,1,1.0,2,5,0,0.0%
Quentin Lake,LAR,0,1,1,100.0%,13,13.0,13.0,0,118.7,13.0,13,0,1,1,0,0.0,1,2,0,0.0%
Ernest Jones,LAR,0,1,1,100.0%,23,23.0,23.0,0,118.7,-3.0,-3,26,2,0,0,0.0,0,10,0,0.0%
John Johnson,LAR,0,1,1,100.0%,6,6.0,6.0,0,91.7,6.0,6,0,0,0,0,0.0,0,1,0,0.0%
Russ Yeast,LAR,0,1,1,100.0%,8,8.0,8.0,0,100.0,7.0,7,1,0,0,0,0.0,0,6,0,0.0%
Aaron Donald,LAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,1,100.0%
Christian Rozeboom,LAR,0,1,0,0.0%,,,0.0,,39.6,1.0,,,5,0,0,0.0,0,5,0,0.0%
Kobie Turner,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Zach VanValkenburg,LAR,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Ahkello Witherspoon,LAR,0,2,0,0.0%,,,0.0,,39.6,17.5,,,0,0,0,0.0,0,2,1,33.3%
