#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ARI 20,3,1:05,1,Punt
2,1,12:36,ARI 4,15,7:48,63,Field Goal
3,2,13:27,ARI 25,6,2:55,47,Field Goal
4,2,4:07,ARI 25,9,3:57,75,Touchdown
5,3,14:05,ARI 24,9,4:49,38,Field Goal
6,3,6:46,ARI 25,1,0:11,0,Interception
7,3,5:18,ARI 25,3,2:05,5,Punt
8,3,1:08,ATL 21,3,0:49,21,Touchdown
9,4,7:49,ARI 21,4,2:06,0,Punt
10,4,2:33,ARI 25,11,2:33,70,Field Goal
