Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Myles Jack,JAX,1,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0
Josh Allen,JAX,0,0,0,0,0,1.0,2,2,0,0,1,0,0,0,0
Josh Jones,JAX,0,0,0,0,0,0.0,11,7,4,0,0,0,0,0,0
Andrew Wingard,JAX,0,0,0,0,1,0.0,10,5,5,0,0,0,0,0,0
Chris Claybrooks,JAX,0,0,0,0,1,0.0,8,6,2,0,0,0,0,0,0
Joe Schobert,JAX,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0
Dakota Allen,JAX,0,0,0,0,0,0.0,6,2,4,1,0,0,0,0,0
DaVon Hamilton,JAX,0,0,0,0,0,0.0,5,1,4,0,2,0,0,0,0
D.J. Hayden,JAX,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
Dawuane Smoot,JAX,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0
Taven Bryan,JAX,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Doug Costin,JAX,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
C.J. Henderson,JAX,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Tre Herndon,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Cassius Marsh,JAX,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
K'Lavon Chaisson,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Abry Jones,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Shaquille Quarterman,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Sidney Jones,JAX,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Jordan Evans,CIN,1,0,0,0,1,1.0,2,1,1,1,1,0,0,0,0
Andrew Brown,CIN,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
Akeem Davis-Gaither,CIN,0,0,0,0,0,0.5,2,1,1,0,1,0,0,0,0
Carl Lawson,CIN,0,0,0,0,0,0.5,1,0,1,0,1,0,0,0,0
Jessie Bates III,CIN,0,0,0,0,2,0.0,10,6,4,1,0,0,0,0,0
LeShaun Sims,CIN,0,0,0,0,1,0.0,8,6,2,0,0,0,0,0,0
Vonn Bell,CIN,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
William Jackson III,CIN,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
D.J. Reader,CIN,0,0,0,0,0,0.0,5,2,3,0,1,0,0,0,0
Josh Bynes,CIN,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
Christian Covington,CIN,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
Sam Hubbard,CIN,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Germaine Pratt,CIN,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Darius Phillips,CIN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Amani Bledsoe,CIN,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Carlos Dunlap,CIN,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0
Shawn Williams,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
