Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Colin Kaepernick,SFO,29,46,296,3,1,2,14,35,94.1,10,113,0,30,0,0,0,0,,0,0
Carlos Hyde,SFO,0,0,0,0,0,0,0,,,13,65,0,24,6,5,30,1,11,0,0
DuJuan Harris,SFO,0,0,0,0,0,0,0,,,2,15,0,8,0,0,0,0,,0,0
Vance McDonald,SFO,0,0,0,0,0,0,0,,,0,0,0,,8,4,60,0,35,0,0
Shaun Draughn,SFO,0,0,0,0,0,0,0,,,0,0,0,,6,6,49,0,16,0,0
Rod Streater,SFO,0,0,0,0,0,0,0,,,0,0,0,,5,4,46,0,25,0,0
Chris Harper,SFO,0,0,0,0,0,0,0,,,0,0,0,,4,2,32,0,16,0,0
Torrey Smith,SFO,0,0,0,0,0,0,0,,,0,0,0,,7,3,24,1,17,0,0
Jeremy Kerley,SFO,0,0,0,0,0,0,0,,,0,0,0,,4,2,24,0,18,0,0
Garrett Celek,SFO,0,0,0,0,0,0,0,,,0,0,0,,3,2,19,1,15,1,1
Quinton Patton,SFO,0,0,0,0,0,0,0,,,0,0,0,,1,1,12,0,12,0,0
Blake Bell,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Ryan Tannehill,MIA,20,30,285,3,0,2,22,46,130.6,6,34,0,17,0,0,0,0,,0,0
Jay Ajayi,MIA,0,0,0,0,0,0,0,,,18,45,1,18,2,1,11,0,11,0,0
Kenyan Drake,MIA,0,0,0,0,0,0,0,,,1,9,0,9,0,0,0,0,,1,0
Damien Williams,MIA,0,0,0,0,0,0,0,,,1,7,0,7,2,2,11,0,6,0,0
Kenny Stills,MIA,0,0,0,0,0,0,0,,,0,0,0,,6,3,72,1,43,0,0
DeVante Parker,MIA,0,0,0,0,0,0,0,,,0,0,0,,6,3,64,0,46,0,0
Dion Sims,MIA,0,0,0,0,0,0,0,,,0,0,0,,4,4,53,1,23,0,0
Jarvis Landry,MIA,0,0,0,0,0,0,0,,,0,0,0,,7,4,47,0,17,0,0
Leonte Carroo,MIA,0,0,0,0,0,0,0,,,0,0,0,,1,1,15,1,15,0,0
MarQueis Gray,MIA,0,0,0,0,0,0,0,,,0,0,0,,2,2,12,0,7,0,0
