Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Evan Engram,JAX,8,7,113,0,4,18,2.6,95,13.6,4.0,0,,0,0.0,0,118.7
Travis Etienne,JAX,3,3,29,0,1,-4,-1.3,33,11.0,-1.3,0,,0,0.0,0,106.9
Marvin Jones,JAX,4,3,15,0,1,14,4.7,1,0.3,10.3,0,,0,0.0,0,80.2
Christian Kirk,JAX,6,3,22,0,1,1,0.3,21,7.0,5.7,0,,1,16.7,0,59.0
Jamal Agnew,JAX,1,1,8,0,,-1,-1.0,9,9.0,-1.0,0,,0,0.0,0,100.0
Dan Arnold,JAX,1,1,17,0,1,16,16.0,1,1.0,16.0,0,,0,0.0,0,118.7
Jamycal Hasty,JAX,3,1,11,0,1,0,0.0,11,11.0,-0.7,0,,0,0.0,0,45.1
Zay Jones,JAX,4,1,14,0,1,14,14.0,0,0.0,9.5,0,,3,75.0,0,41.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Carter,NYJ,5,5,44,0,2,14,2.8,30,6.0,2.8,0,,0,0.0,0,103.3
Tyler Conklin,NYJ,4,4,34,0,1,5,1.3,29,7.3,1.3,0,,0,0.0,0,102.1
Garrett Wilson,NYJ,9,4,30,0,2,21,5.3,9,2.3,11.2,0,,0,0.0,0,53.0
Corey Davis,NYJ,7,2,14,0,,13,6.5,1,0.5,15.3,0,,1,14.3,0,39.6
Elijah Moore,NYJ,3,2,15,0,1,10,5.0,5,2.5,4.3,0,,0,0.0,0,78.5
Zonovan Knight,NYJ,1,1,15,0,1,3,3.0,12,12.0,3.0,0,,0,0.0,0,118.7
C.J. Uzomah,NYJ,1,1,30,0,1,29,29.0,1,1.0,29.0,0,,0,0.0,0,118.7
