Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
D.J. Moore,CHI,10,8,230,3,6,88,11.0,142,17.8,11.5,1,8.0,0,0.0,0,158.3
Cole Kmet,CHI,5,5,42,1,2,30,6.0,12,2.4,6.0,1,5.0,0,0.0,0,141.2
Robert Tonyan,CHI,2,2,10,0,1,7,3.5,3,1.5,3.5,0,,0,0.0,0,87.5
Khalil Herbert,CHI,3,0,0,0,0,0,,0,,3.0,0,,0,0.0,0,39.6
Darnell Mooney,CHI,4,0,0,0,,0,,0,,23.8,0,,0,0.0,0,39.6
Equanimeous St. Brown,CHI,1,0,0,0,,0,,0,,-2.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Logan Thomas,WAS,11,9,77,1,6,35,3.9,42,4.7,6.6,0,,0,0.0,0,126.1
Curtis Samuel,WAS,7,6,65,1,3,56,9.3,9,1.5,9.6,0,,0,0.0,1,105.4
Antonio Gibson,WAS,6,4,64,0,3,25,6.3,39,9.8,3.3,0,,1,16.7,0,102.1
Terry McLaurin,WAS,5,4,49,0,2,36,9.0,13,3.3,15.6,0,,0,0.0,0,107.5
Brian Robinson Jr.,WAS,4,4,33,0,1,-7,-1.8,40,10.0,-1.8,1,4.0,0,0.0,0,101.0
Jahan Dotson,WAS,5,3,30,0,1,18,6.0,12,4.0,7.6,0,,0,0.0,0,77.1
John Bates,WAS,2,2,19,0,1,13,6.5,6,3.0,6.5,0,,0,0.0,0,106.2
Jamison Crowder,WAS,2,2,21,0,2,17,8.5,4,2.0,8.5,0,,0,0.0,0,110.4
Cole Turner,WAS,1,1,9,0,,7,7.0,2,2.0,7.0,0,,0,0.0,0,104.2
Byron Pringle,WAS,2,1,10,0,1,13,13.0,-3,-3.0,11.5,0,,0,0.0,0,64.6
Dyami Brown,WAS,3,1,11,0,1,4,4.0,7,7.0,15.3,0,,0,0.0,0,45.1
