Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Michael Onwenu,G,60,100%,0,0%,5,21%
Sidy Sow,T,60,100%,0,0%,5,21%
Mac Jones,QB,60,100%,0,0%,0,0%
David Andrews,C,60,100%,0,0%,0,0%
Cole Strange,G,60,100%,0,0%,0,0%
Trent Brown,T,57,95%,0,0%,5,21%
Kendrick Bourne,WR,56,93%,0,0%,0,0%
Rhamondre Stevenson,RB,39,65%,0,0%,0,0%
Demario Douglas,WR,37,62%,0,0%,1,4%
DeVante Parker,WR,35,58%,0,0%,0,0%
Hunter Henry,TE,30,50%,0,0%,0,0%
Mike Gesicki,TE,30,50%,0,0%,0,0%
Jalen Reagor,WR,25,42%,0,0%,0,0%
Pharaoh Brown,TE,23,38%,0,0%,13,54%
Ezekiel Elliott,RB,21,35%,0,0%,0,0%
Vederian Lowe,T,3,5%,0,0%,0,0%
Tyquan Thornton,WR,3,5%,0,0%,0,0%
Ty Montgomery,WR,1,2%,0,0%,15,63%
Kyle Dugger,FS,0,0%,71,100%,7,29%
Jabrill Peppers,SS,0,0%,70,99%,7,29%
Ja'Whaun Bentley,LB,0,0%,70,99%,0,0%
Anfernee Jennings,LB,0,0%,69,97%,9,38%
Deatrich Wise Jr.,DE,0,0%,68,96%,9,38%
J.C. Jackson,CB,0,0%,64,90%,0,0%
Myles Bryant,CB,0,0%,54,76%,4,17%
Christian Barmore,DT,0,0%,45,63%,0,0%
Jahlani Tavai,LB,0,0%,43,61%,18,75%
Jonathan Jones,CB,0,0%,42,59%,0,0%
Jack Jones,CB,0,0%,36,51%,0,0%
Davon Godchaux,NT,0,0%,35,49%,0,0%
Lawrence Guy,DT,0,0%,29,41%,9,38%
Jalen Mills,CB,0,0%,21,30%,0,0%
Adrian Phillips,FS,0,0%,17,24%,17,71%
Sam Roberts,DE,0,0%,16,23%,4,17%
Mack Wilson,LB,0,0%,15,21%,15,63%
Marte Mapu,LB,0,0%,10,14%,12,50%
Trysten Hill,DT,0,0%,4,6%,0,0%
Brenden Schooler,FS,0,0%,1,1%,19,79%
Matthew Slater,WR,0,0%,1,1%,19,79%
Chris Board,LB,0,0%,0,0%,19,79%
Cody Davis,FS,0,0%,0,0%,15,63%
Chad Ryland,K,0,0%,0,0%,12,50%
Joe Cardona,LS,0,0%,0,0%,7,29%
Bryce Baringer,P,0,0%,0,0%,7,29%
Atonio Mafi,G,0,0%,0,0%,5,21%
Jake Andrews,C,0,0%,0,0%,5,21%
Shaun Wade,CB,0,0%,0,0%,1,4%
