Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Philip Rivers,SDG,19,26,310,3,1,0,0,43,135.1,3,-3,0,-1,0,0,0,0,,0,
Mike Tolbert,SDG,0,0,0,0,0,0,0,,,9,58,1,40,1,1,13,0,13,0,
Curtis Brinkley,SDG,0,0,0,0,0,0,0,,,16,52,0,12,5,3,12,0,5,0,
Vincent Jackson,SDG,0,0,0,0,0,0,0,,,1,41,0,41,5,2,29,1,16,0,
Jacob Hester,SDG,0,0,0,0,0,0,0,,,2,5,0,5,0,0,0,0,,0,
Malcom Floyd,SDG,0,0,0,0,0,0,0,,,0,0,0,,9,7,127,1,43,0,
Antonio Gates,SDG,0,0,0,0,0,0,0,,,0,0,0,,5,5,106,1,38,0,
Patrick Crayton,SDG,0,0,0,0,0,0,0,,,0,0,0,,1,1,23,0,23,0,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Carson Palmer,OAK,28,43,417,2,1,0,0,78,102.6,2,6,0,4,0,0,0,0,,0,
Michael Bush,OAK,0,0,0,0,0,,0,,,19,66,0,9,3,2,13,0,9,0,
Louis Murphy,OAK,0,0,0,0,0,,0,,,1,27,0,27,6,5,72,0,28,0,
Denarius Moore,OAK,0,0,0,0,0,,0,,,1,3,0,3,6,3,101,0,78,0,
Rock Cartwright,OAK,0,0,0,0,0,,0,,,1,1,0,1,0,0,0,0,,0,
Darrius Heyward-Bey,OAK,0,0,0,0,0,,0,,,0,0,0,,17,9,130,1,39,0,
Kevin Boss,OAK,0,0,0,0,0,,0,,,0,0,0,,3,3,33,1,22,0,
Marcel Reece,OAK,0,0,0,0,0,,0,,,0,0,0,,3,2,28,0,22,0,
Jacoby Ford,OAK,0,0,0,0,0,,0,,,0,0,0,,3,2,19,0,12,0,
Brandon Myers,OAK,0,0,0,0,0,,0,,,0,0,0,,1,1,11,0,11,0,
David Ausberry,OAK,0,0,0,0,0,,0,,,0,0,0,,1,1,10,0,10,0,
