Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zay Jones,JAX,11,10,85,1,5,36,3.6,49,4.9,4.1,0,,0,0.0,0,129.2
Christian Kirk,JAX,9,6,72,1,4,46,7.7,26,4.3,6.3,0,,0,0.0,0,128.0
Marvin Jones,JAX,7,4,33,1,2,29,7.3,4,1.0,13.0,0,,0,0.0,0,108.9
Travis Etienne,JAX,3,3,30,0,2,-13,-4.3,43,14.3,-4.3,0,,0,0.0,0,108.3
James Robinson,JAX,3,3,16,0,1,-10,-3.3,26,8.7,-3.3,0,,0,0.0,0,88.9
Evan Engram,JAX,3,1,9,0,1,3,3.0,6,6.0,6.0,0,,0,0.0,0,42.4
Jamal Agnew,JAX,1,1,17,0,1,6,6.0,11,11.0,6.0,0,,0,0.0,0,118.7
Jamycal Hasty,JAX,1,0,0,0,,0,,0,,-6.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Austin Ekeler,LAC,8,8,48,0,2,-14,-1.8,62,7.8,-1.8,3,2.7,0,0.0,0,91.7
Josh Palmer,LAC,9,6,99,0,5,47,7.8,52,8.7,7.3,0,,0,0.0,0,103.5
DeAndre Carter,LAC,4,3,31,0,2,14,4.7,17,5.7,6.3,0,,0,0.0,0,96.9
Gerald Everett,LAC,6,2,25,0,1,15,7.5,10,5.0,12.3,0,,0,0.0,0,47.2
Jalen Guyton,LAC,3,2,64,0,2,57,28.5,7,3.5,29.0,0,,0,0.0,0,109.7
Joshua Kelley,LAC,2,2,6,0,,-12,-6.0,18,9.0,-6.0,0,,0,0.0,0,79.2
Mike Williams,LAC,6,1,15,1,1,15,15.0,0,0.0,18.2,0,,0,0.0,0,79.2
Sony Michel,LAC,2,1,9,0,0,2,2.0,7,7.0,4.0,0,,1,50.0,1,22.9
Zander Horvath,LAC,1,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6
