Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jaylon Johnson,CHI,0,7,5,71.4%,34,6.8,4.9,0,81.8,5.6,16,18,0,0,0,0.0,0,5,2,28.6%
Kindle Vildor,CHI,0,5,4,80.0%,62,15.5,12.4,1,157.9,9.0,41,21,0,0,0,0.0,0,2,2,50.0%
Duke Shelley,CHI,0,6,4,66.7%,25,6.3,4.2,0,75.0,1.5,-4,29,0,0,0,0.0,0,7,1,12.5%
Roquan Smith,CHI,0,3,3,100.0%,15,5.0,5.0,0,87.5,-2.0,-6,21,1,1,0,1.0,2,12,1,7.7%
Tashaun Gipson,CHI,0,2,2,100.0%,10,5.0,5.0,0,87.5,-2.0,-4,14,1,0,0,0.0,0,4,0,0.0%
DeAndre Houston-Carson,CHI,0,2,2,100.0%,46,23.0,23.0,1,158.3,23.0,46,0,2,0,0,0.0,0,6,2,25.0%
Robert Quinn,CHI,0,2,1,50.0%,13,13.0,6.5,0,70.8,9.0,13,0,0,0,0,1.0,1,4,1,20.0%
Eddie Goldman,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,1,20.0%
Akiem Hicks,CHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,2,40.0%
Cassius Marsh,CHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,5,0,0.0%
Bilal Nichols,CHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Mario Edwards,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,1,100.0%
Danny Trevathan,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,7,1,12.5%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Arthur Maulet,PIT,0,5,4,80.0%,84,21.0,16.8,1,158.3,25.2,73,11,3,0,0,0.0,0,4,0,0.0%
Minkah Fitzpatrick,PIT,0,3,3,100.0%,103,34.3,34.3,0,118.7,31.0,93,10,0,0,0,0.0,0,8,0,0.0%
Cameron Sutton,PIT,0,4,2,50.0%,24,12.0,6.0,0,68.7,13.8,23,1,0,0,0,0.0,0,3,0,0.0%
Terrell Edmunds,PIT,0,2,2,100.0%,11,5.5,5.5,0,89.6,5.5,11,0,0,0,0,0.0,0,4,0,0.0%
Joe Schobert,PIT,0,2,2,100.0%,18,9.0,9.0,0,104.2,8.5,17,1,0,0,0,0.0,0,5,0,0.0%
James Pierre,PIT,0,3,2,66.7%,28,14.0,9.3,0,96.5,11.3,22,6,0,0,0,0.0,0,2,0,0.0%
Tre Norwood,PIT,0,1,1,100.0%,12,12.0,12.0,0,116.7,10.0,10,2,1,0,0,0.0,0,1,0,0.0%
Devin Bush Jr.,PIT,0,3,1,33.3%,11,11.0,3.7,0,45.1,1.3,-5,16,2,0,0,0.0,0,3,0,0.0%
Cameron Heyward,PIT,1,0,0,,,,,,,,,,0,0,3,0.0,3,2,1,33.3%
T.J. Watt,PIT,0,0,0,,,,,,,,,,0,0,0,3.0,3,7,0,0.0%
Alex Highsmith,PIT,0,0,0,,,,,,,,,,0,0,2,0.0,2,3,0,0.0%
Chris Wormley,PIT,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
Robert Spillane,PIT,0,3,0,0.0%,,,0.0,,39.6,11.0,,,2,0,0,0.0,0,0,0,
Joe Haden,PIT,0,3,0,0.0%,,,0.0,,39.6,19.7,,,0,0,0,0.0,0,1,0,0.0%
