Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Dan Moore,T,65,100%,0,0%,5,20%
Kevin Dotson,G,65,100%,0,0%,5,20%
Mason Cole,C,65,100%,0,0%,0,0%
James Daniels,G,65,100%,0,0%,0,0%
Kenny Pickett,QB,65,100%,0,0%,0,0%
Chukwuma Okorafor,T,64,98%,0,0%,4,16%
Diontae Johnson,WR,53,82%,0,0%,0,0%
Zach Gentry,TE,48,74%,0,0%,5,20%
George Pickens,WR,44,68%,0,0%,0,0%
Najee Harris,RB,43,66%,0,0%,0,0%
Pat Freiermuth,TE,36,55%,0,0%,0,0%
Steven Sims,WR,25,38%,0,0%,8,32%
Gunner Olszewski,WR,18,28%,0,0%,3,12%
Connor Heyward,TE,14,22%,0,0%,16,64%
Jaylen Warren,RB,13,20%,0,0%,5,20%
Benny Snell Jr.,RB,9,14%,0,0%,16,64%
Miles Boykin,WR,8,12%,0,0%,13,52%
Derek Watt,FB,7,11%,0,0%,16,64%
Trenton Scott,T,7,11%,0,0%,1,4%
Cameron Sutton,CB,1,2%,54,100%,4,16%
Minkah Fitzpatrick,FS,0,0%,54,100%,3,12%
Levi Wallace,CB,0,0%,51,94%,3,12%
Terrell Edmunds,SS,0,0%,50,93%,7,28%
Devin Bush Jr.,LB,0,0%,47,87%,4,16%
T.J. Watt,LB,0,0%,47,87%,1,4%
Alex Highsmith,LB,0,0%,44,81%,3,12%
Myles Jack,LB,0,0%,41,76%,4,16%
Cameron Heyward,DT,0,0%,33,61%,8,32%
Larry Ogunjobi,DT,0,0%,32,59%,2,8%
Montravius Adams,NT,0,0%,25,46%,4,16%
Chris Wormley,DE,0,0%,24,44%,7,28%
Damontae Kazee,SS,0,0%,23,43%,7,28%
Malik Reed,LB,0,0%,17,31%,0,0%
Tyson Alualu,NT,0,0%,15,28%,1,4%
Robert Spillane,LB,0,0%,13,24%,7,28%
James Pierre,CB,0,0%,11,20%,11,44%
DeMarvin Leal,DE,0,0%,7,13%,4,16%
Arthur Maulet,CB,0,0%,6,11%,9,36%
Marcus Allen,LB,0,0%,0,0%,16,64%
Miles Killebrew,SS,0,0%,0,0%,16,64%
Tre Norwood,FS,0,0%,0,0%,11,44%
Matthew Wright,K,0,0%,0,0%,11,44%
Jamir Jones,LB,0,0%,0,0%,10,40%
Christian Kuntz,LS,0,0%,0,0%,7,28%
Pressley Harvin III,P,0,0%,0,0%,7,28%
J.C. Hassenauer,C,0,0%,0,0%,5,20%
Jesse Davis,T,0,0%,0,0%,5,20%
