#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,LVR 25,4,2:54,11,Punt
2,1,10:58,MIA 30,7,4:17,14,Field Goal
3,1,2:03,LVR 25,4,2:02,75,Touchdown
4,2,9:08,LVR 7,3,1:37,3,Punt
5,2,2:28,LVR 25,3,1:19,2,Punt
6,2,0:58,MIA 32,4,0:53,3,Field Goal
7,3,14:52,LVR 32,3,2:15,8,Punt
8,3,8:22,LVR 40,1,0:09,0,Interception
9,3,5:26,LVR 25,3,1:34,9,Punt
10,3,0:25,LVR 25,6,3:26,10,Punt
11,4,10:55,,6,2:29,19,Downs
12,4,6:21,LVR 13,8,3:17,63,Interception
13,4,1:58,LVR 7,9,1:33,54,Interception
