#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NWE 25,10,5:15,56,Field Goal
2,1,8:52,GNB 49,6,3:52,4,Punt
3,1,2:25,NWE 8,3,1:22,2,Punt
4,2,13:00,NWE 27,6,3:08,11,Punt
5,2,8:52,NWE 25,5,3:06,29,Punt
6,2,3:22,,6,2:28,19,Fumble
7,3,9:20,NWE 25,7,4:28,75,Touchdown
8,3,0:05,NWE 34,7,3:51,66,Touchdown
9,4,6:14,NWE 25,3,2:24,1,Punt
10,4,1:52,NWE 2,3,1:48,9,Punt
11,5,8:16,NWE 49,3,1:29,5,Punt
