Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Danny Johnson,WAS,0,8,6,75.0%,46,7.7,5.8,0,88.5,10.0,21,25,2,0,0,1.0,1,6,0,0.0%
Jamin Davis,WAS,0,5,5,100.0%,21,4.2,4.2,0,84.2,-2.8,-14,35,1,0,0,0.0,0,10,0,0.0%
Christian Holmes,WAS,0,4,4,100.0%,73,18.3,18.3,1,158.3,12.8,51,22,0,0,0,0.0,0,4,1,20.0%
Bobby McCain,WAS,0,4,4,100.0%,25,6.3,6.3,0,92.7,2.3,9,16,2,0,0,0.0,0,5,0,0.0%
Kendall Fuller,WAS,0,3,3,100.0%,15,5.0,5.0,0,87.5,1.0,3,12,0,0,0,0.0,0,4,0,0.0%
Kamren Curl,WAS,0,2,2,100.0%,16,8.0,8.0,0,100.0,6.0,12,4,1,0,0,0.0,0,11,0,0.0%
Darrick Forrest,WAS,0,2,1,50.0%,4,4.0,2.0,0,56.2,18.0,0,4,1,0,0,0.0,0,5,0,0.0%
Daron Payne,WAS,0,0,0,,,,,,,,,,0,1,0,2.0,3,4,0,0.0%
Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,0,0,1.0,1,8,0,0.0%
Casey Toohill,WAS,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
John Ridgeway,WAS,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Efe Obada,WAS,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Jonathan Bostic,WAS,0,0,0,,,,,,,,,,1,0,0,0.0,0,5,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Fabian Moreau,NYG,0,10,6,60.0%,81,13.5,8.1,1,119.2,12.7,53,28,0,0,0,0.0,0,7,1,12.5%
Julian Love,NYG,0,5,5,100.0%,39,7.8,7.8,0,99.2,4.4,22,17,0,0,0,0.0,0,13,0,0.0%
Zyon Gilbert,NYG,0,6,5,83.3%,64,12.8,10.7,1,150.7,6.3,19,45,2,0,0,0.0,0,7,0,0.0%
Nick McCloud,NYG,0,7,3,42.9%,23,7.7,3.3,0,51.5,12.1,8,15,3,0,0,0.0,0,8,2,20.0%
Jason Pinnock,NYG,0,2,2,100.0%,20,10.0,10.0,0,108.3,20.0,20,0,6,1,0,0.0,1,4,0,0.0%
Micah McFadden,NYG,0,3,2,66.7%,19,9.5,6.3,0,84.0,1.0,4,15,0,0,0,0.0,0,9,0,0.0%
Jaylon Smith,NYG,0,3,2,66.7%,11,5.5,3.7,0,72.9,-0.3,-2,13,0,0,0,0.0,0,5,0,0.0%
Azeez Ojulari,NYG,0,1,1,100.0%,5,5.0,5.0,0,87.5,-4.0,-4,9,1,1,2,1.0,4,1,1,50.0%
Tony Jefferson,NYG,0,1,1,100.0%,12,12.0,12.0,0,116.7,5.0,5,7,3,0,0,0.0,0,4,0,0.0%
Cordale Flott,NYG,0,1,1,100.0%,1,1.0,1.0,0,79.2,-1.0,-1,2,0,0,0,0.0,0,2,0,0.0%
Dexter Lawrence,NYG,0,0,0,,,,,,,,,,0,1,1,1.0,3,9,0,0.0%
Jihad Ward,NYG,0,0,0,,,,,,,,,,3,0,2,1.0,3,3,0,0.0%
Leonard Williams,NYG,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%
Kayvon Thibodeaux,NYG,0,1,0,0.0%,,,0.0,,39.6,2.0,,,5,0,1,1.0,2,5,0,0.0%
Justin Ellis,NYG,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Oshane Ximines,NYG,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Tomon Fox,NYG,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Henry Mondeaux,NYG,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
