#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:57,BUF 33,9,4:55,37,Field Goal
2,1,4:46,BUF 18,9,4:50,82,Touchdown
3,2,13:13,BUF 44,14,7:46,56,Touchdown
4,2,4:04,BUF 29,3,1:09,2,Punt
5,2,2:03,BUF 43,5,0:43,16,Fumble
6,2,0:10,BUF 38,2,0:10,-1,End of Half
7,3,15:00,BUF 25,7,3:15,33,Punt
8,3,8:26,BUF 6,15,8:55,94,Touchdown
9,4,12:10,BUF 12,6,4:32,26,Punt
10,4,1:53,NWE 45,3,1:53,-3,End of Game
