#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:37,PHI 9,18,8:04,91,Touchdown
2,2,12:59,PHI 20,3,0:50,46,Fumble
3,2,10:04,PHI 21,10,5:32,79,Touchdown
4,2,0:37,PHI 25,5,0:37,39,Missed FG
5,3,15:00,PHI 17,3,2:11,-2,Punt
6,3,11:21,PHI 20,3,1:32,8,Punt
7,3,8:13,HOU 17,2,0:09,17,Touchdown
8,3,1:15,PHI 25,10,4:53,75,Touchdown
9,4,8:15,PHI 10,3,2:17,2,Punt
10,4,2:08,PHI 25,6,2:08,8,End of Game
