Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Daniel Jones,NYG,22,32,222,2,1,3,13,50,96.1,5,12,0,6,0,0,0,0,0,1,0
Kadarius Toney,NYG,1,1,19,0,0,0,0,19,118.7,0,0,0,0,5,4,26,0,11,0,0
Devontae Booker,NYG,0,0,0,0,0,0,0,0,,15,60,0,14,6,5,65,0,41,0,0
John Ross,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,72,0,50,0,0
Sterling Shepard,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,25,0,19,0,0
Elijhaa Penny,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0
Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,15,1,7,0,0
Kyle Rudolph,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,12,1,11,0,0
Collin Johnson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,0,6,0,0
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Patrick Mahomes,KAN,29,48,275,1,1,2,14,24,74.6,3,10,0,6,0,0,0,0,0,1,0
Darrel Williams,KAN,0,0,0,0,0,0,0,0,,13,49,0,12,6,6,61,0,17,0,0
Derrick Gore,KAN,0,0,0,0,0,0,0,0,,11,48,1,10,0,0,0,0,0,0,0
Tyreek Hill,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,18,12,94,1,15,0,0
Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,63,0,24,0,0
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,27,0,14,1,1
Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,18,0,18,0,0
Byron Pringle,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0
Blake Bell,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Josh Gordon,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
