#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYG 20,3,1:25,5,Punt
2,1,9:45,NYG 28,9,4:11,38,Downs
3,1,4:11,NYG 20,10,5:19,27,Punt
4,2,11:17,NYG 20,3,2:09,7,Punt
5,2,5:06,NYG 25,3,1:30,27,Interception
6,2,1:57,NYG 25,1,0:12,0,Interception
8,3,8:23,NYG 34,3,1:37,1,Punt
9,3,5:04,NYG 16,11,5:53,84,Touchdown
10,4,12:31,NYG 23,4,2:09,6,Downs
11,4,9:29,NYG 20,7,3:34,52,Downs
12,4,4:54,NYG 20,7,2:34,21,Downs
13,4,0:27,NYG 34,1,0:27,2,End of Game
