Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Brandon Facyson,LVR,0,9,6,66.7%,106,17.7,11.8,1,143.7,7.6,49,57,0,0,0,0.0,0,6,2,25.0%
Johnathan Abram,LVR,0,8,5,62.5%,14,2.8,1.8,0,66.7,3.0,4,10,0,0,0,0.0,0,10,0,0.0%
Casey Hayward,LVR,0,5,5,100.0%,102,20.4,20.4,0,118.7,16.0,80,22,0,0,0,0.0,0,6,0,0.0%
Nate Hobbs,LVR,0,8,5,62.5%,41,8.2,5.1,0,75.5,4.0,7,34,0,0,0,0.0,0,5,0,0.0%
Cory Littleton,LVR,0,5,5,100.0%,53,10.6,10.6,0,110.8,5.8,29,24,0,0,0,0.0,0,9,0,0.0%
Denzel Perryman,LVR,0,3,3,100.0%,40,13.3,13.3,1,158.3,12.0,36,4,3,0,1,0.0,1,7,0,0.0%
Tre'von Moehrig,LVR,0,2,1,50.0%,11,11.0,5.5,0,66.7,7.0,6,5,0,0,0,0.0,0,4,0,0.0%
K.J. Wright,LVR,0,1,1,100.0%,4,4.0,4.0,0,83.3,2.0,2,2,0,0,0,0.0,0,4,0,0.0%
Desmond Trufant,LVR,0,4,1,25.0%,4,4.0,1.0,0,39.6,9.0,4,0,0,0,0,0.0,0,0,0,
Yannick Ngakoue,LVR,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%
Maxx Crosby,LVR,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,0,0.0%
Carl Nassib,LVR,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Clelin Ferrell,LVR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Quinton Jefferson,LVR,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Amik Robertson,LVR,0,1,0,0.0%,,,0.0,,39.6,20.0,,,0,0,0,0.0,0,0,0,
Dallin Leavitt,LVR,0,1,0,0.0%,,,0.0,,39.6,10.0,,,0,0,0,0.0,0,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jourdan Lewis,DAL,0,6,6,100.0%,161,26.8,26.8,1,158.3,14.8,89,72,1,0,0,1.0,1,7,1,12.5%
Jayron Kearse,DAL,0,10,6,60.0%,69,11.5,6.9,0,80.8,7.4,-3,72,2,0,0,0.0,0,11,2,15.4%
Trevon Diggs,DAL,0,5,5,100.0%,84,16.8,16.8,0,118.7,9.8,49,35,0,0,0,0.0,0,5,0,0.0%
Keanu Neal,DAL,0,8,5,62.5%,25,5.0,3.1,0,67.2,0.5,-16,41,0,0,0,0.0,0,12,4,25.0%
Anthony Brown,DAL,0,5,3,60.0%,33,11.0,6.6,0,79.6,22.8,21,12,0,0,0,0.0,0,3,0,0.0%
Micah Parsons,DAL,0,0,0,,,,,,,,,,2,3,3,1.0,7,5,0,0.0%
Tarell Basham,DAL,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%
Dorance Armstrong Jr.,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Trysten Hill,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,0,0.0%
Chauncey Golston,DAL,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,1,0.0,1,4,0,0.0%
Damontae Kazee,DAL,0,1,0,0.0%,,,0.0,,39.6,11.0,,,0,0,0,0.0,0,4,1,20.0%
Malik Hooker,DAL,0,3,0,0.0%,,,0.0,,39.6,7.0,,,0,0,0,0.0,0,5,1,16.7%
Leighton Vander Esch,DAL,0,2,0,0.0%,,,0.0,,39.6,,,,4,0,0,0.0,0,3,0,0.0%
