Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Matt Milano,BUF,0,6,4,66.7%,17,4.3,2.8,0,70.1,0.0,-4,21,3,0,0,0.0,0,8,0,0.0%
Tremaine Edmunds,BUF,0,4,4,100.0%,42,10.5,10.5,0,110.4,4.8,19,23,1,0,0,0.0,0,8,0,0.0%
Taron Johnson,BUF,0,4,3,75.0%,29,9.7,7.3,0,94.8,1.3,2,27,0,0,0,0.0,0,4,1,20.0%
Micah Hyde,BUF,0,2,2,100.0%,21,10.5,10.5,1,150.0,6.0,12,9,1,0,1,0.0,1,2,0,0.0%
Jordan Poyer,BUF,1,3,1,33.3%,9,9.0,3.0,0,2.8,2.0,1,8,3,0,0,0.0,0,2,0,0.0%
Jaquan Johnson,BUF,0,1,1,100.0%,14,14.0,14.0,0,118.7,13.0,13,1,0,0,0,0.0,0,1,0,0.0%
Levi Wallace,BUF,0,2,1,50.0%,14,14.0,7.0,0,72.9,16.0,11,3,0,0,0,0.0,0,3,0,0.0%
Dane Jackson,BUF,0,3,1,33.3%,17,17.0,5.7,0,53.5,22.3,17,0,0,0,0,0.0,0,3,0,0.0%
Ed Oliver,BUF,0,0,0,,,,,,,,,,0,0,1,0.5,2,4,0,0.0%
Jerry Hughes,BUF,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,1,50.0%
Gregory Rousseau,BUF,0,0,0,,,,,,,,,,0,2,0,0.0,2,4,1,20.0%
Brandin Bryant,BUF,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Mario Addison,BUF,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%
Efe Obada,BUF,0,1,0,0.0%,,,0.0,,39.6,-7.0,,,0,0,0,0.5,1,2,0,0.0%
Tre'Davious White,BUF,0,1,0,0.0%,,,0.0,,39.6,22.0,,,0,0,0,0.0,0,0,0,
Siran Neal,BUF,0,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,0.0,0,2,1,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Bradley Roby,NOR,1,9,8,88.9%,88,11.0,9.8,0,67.8,7.3,54,34,0,0,0,0.0,0,8,0,0.0%
Paulson Adebo,NOR,0,4,4,100.0%,68,17.0,17.0,0,118.7,12.8,51,17,0,0,0,0.0,0,4,2,33.3%
Marshon Lattimore,NOR,0,4,3,75.0%,33,11.0,8.3,2,138.5,7.5,15,18,0,0,0,0.0,0,5,0,0.0%
Malcolm Jenkins,NOR,0,3,2,66.7%,37,18.5,12.3,1,148.6,4.0,10,27,3,1,0,0.0,1,3,2,40.0%
P.J. Williams,NOR,0,2,2,100.0%,15,7.5,7.5,0,97.9,4.5,9,6,0,0,0,0.0,0,4,3,42.9%
Demario Davis,NOR,0,2,2,100.0%,5,2.5,2.5,0,79.2,2.0,4,1,0,0,0,0.0,0,10,1,9.1%
Carl Granderson,NOR,0,1,1,100.0%,7,7.0,7.0,1,135.4,-1.0,-1,8,0,1,0,1.0,2,3,3,50.0%
Marcus Williams,NOR,0,1,1,100.0%,7,7.0,7.0,0,95.8,5.0,5,2,0,0,0,0.0,0,9,2,18.2%
Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%
David Onyemata,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,2,100.0%
Christian Ringo,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,2,50.0%
Kaden Elliss,NOR,0,0,0,,,,,,,,,,1,0,0,1.0,1,1,0,0.0%
Ken Crawley,NOR,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Kwon Alexander,NOR,1,0,0,,,,,,,,,,0,0,0,0.0,0,4,2,33.3%
