Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
John Johnson,CLE,0,4,2,50.0%,49,24.5,12.3,0,94.8,14.8,27,22,1,0,1,0.0,1,5,0,0.0%
Greg Newsome II,CLE,0,2,2,100.0%,23,11.5,11.5,0,114.6,10.0,20,3,0,0,0,0.0,0,2,0,0.0%
Jeremiah Owusu-Koramoah,CLE,0,3,1,33.3%,20,20.0,6.7,0,57.6,7.0,-1,21,5,0,0,0.0,0,7,0,0.0%
Denzel Ward,CLE,1,5,1,20.0%,25,25.0,5.0,0,8.3,17.8,20,5,0,0,0,0.0,0,2,0,0.0%
Martin Emerson,CLE,0,4,1,25.0%,22,22.0,5.5,0,50.0,13.5,17,5,0,0,0,0.0,0,1,0,0.0%
Jordan Elliott,CLE,0,0,0,,,,,,,,,,0,1,0,1.0,2,3,0,0.0%
Isaiah Thomas,CLE,0,0,0,,,,,,,,,,1,0,1,0.0,1,0,0,
Isaac Rochell,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Jacob Phillips,CLE,0,0,0,,,,,,,,,,2,0,1,0.0,1,7,0,0.0%
Sione Takitaki,CLE,0,0,0,,,,,,,,,,1,0,0,0.0,0,4,0,0.0%
Grant Delpit,CLE,0,1,0,0.0%,,,0.0,,39.6,-1.0,,,1,0,0,0.0,0,4,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Mykal Walker,ATL,0,8,8,100.0%,57,7.1,7.1,0,96.4,4.3,34,23,4,0,0,0.0,0,11,1,8.3%
Rashaan Evans,ATL,0,4,3,75.0%,27,9.0,6.8,0,92.7,5.0,23,4,2,0,0,0.0,0,10,0,0.0%
DeAundre Alford,ATL,1,4,3,75.0%,67,22.3,16.8,0,77.1,23.8,67,0,0,0,0,0.0,0,3,0,0.0%
Jaylinn Hawkins,ATL,0,2,2,100.0%,45,22.5,22.5,0,118.7,19.0,38,7,1,0,0,0.0,0,5,0,0.0%
AJ Terrell,ATL,0,5,2,40.0%,14,7.0,2.8,0,47.9,8.8,9,5,0,0,0,0.0,0,2,1,33.3%
Lorenzo Carter,ATL,0,2,1,50.0%,11,11.0,5.5,0,66.7,-3.5,-5,16,0,0,1,0.0,1,7,0,0.0%
Troy Andersen,ATL,0,1,1,100.0%,0,0.0,0.0,0,79.2,-7.0,-7,7,0,0,0,0.0,0,3,0,0.0%
Richie Grant,ATL,0,3,1,33.3%,13,13.0,4.3,0,47.9,15.7,1,12,1,0,0,0.0,0,5,0,0.0%
Arnold Ebiketie,ATL,0,0,0,,,,,,,,,,1,1,2,0.0,3,1,0,0.0%
Grady Jarrett,ATL,0,1,0,0.0%,,,0.0,,39.6,-8.0,,,0,0,1,1.0,2,5,0,0.0%
Ta'Quon Graham,ATL,0,0,0,,,,,,,,,,0,0,1,0.0,1,5,0,0.0%
Casey Hayward,ATL,0,5,0,0.0%,,,0.0,,39.6,5.0,,,0,0,0,0.0,0,1,0,0.0%
