Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian Watson,GNB,6,4,110,1,4,45,11.3,65,16.3,13.7,0,,0,0.0,0,149.3
AJ Dillon,GNB,4,3,24,0,2,-9,-3.0,33,11.0,-3.8,1,3.0,1,25.0,0,89.6
Aaron Jones,GNB,4,3,56,1,2,18,6.0,38,12.7,9.0,0,,1,25.0,0,156.2
Robert Tonyan,GNB,3,3,20,0,1,14,4.7,6,2.0,4.7,0,,0,0.0,0,94.4
Randall Cobb,GNB,4,2,19,1,1,16,8.0,3,1.5,7.8,0,,1,25.0,0,103.1
Allen Lazard,GNB,3,2,24,0,2,20,10.0,4,2.0,11.3,0,,0,0.0,1,51.4
Tyler Davis,GNB,1,0,0,0,,0,,0,,10.0,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Brown,PHI,6,4,46,1,3,22,5.5,24,6.0,7.7,0,,1,16.7,0,129.2
DeVonta Smith,PHI,9,4,50,0,2,38,9.5,12,3.0,9.1,0,,2,22.2,0,62.3
Miles Sanders,PHI,3,3,17,0,0,9,3.0,8,2.7,3.0,0,,0,0.0,0,90.3
Quez Watkins,PHI,5,3,35,1,1,32,10.7,3,1.0,10.0,0,,1,20.0,0,120.8
Grant Calcaterra,PHI,1,1,-2,0,,-9,-9.0,7,7.0,-9.0,0,,0,0.0,0,79.2
Kenneth Gainwell,PHI,1,1,7,0,0,2,2.0,5,5.0,2.0,0,,0,0.0,0,95.8
