Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Eric Kendricks,LAC,0,6,5,83.3%,33,6.6,5.5,0,89.6,1.2,2,31,1,0,1,0.0,1,14,0,0.0%
Nick Niemann,LAC,0,4,4,100.0%,27,6.8,6.8,0,94.8,-3.3,-13,40,0,0,0,0.0,0,11,1,8.3%
Michael Davis,LAC,0,6,4,66.7%,27,6.8,4.5,0,76.4,10.5,26,1,0,0,0,0.0,0,6,1,14.3%
Derwin James,LAC,0,4,2,50.0%,46,23.0,11.5,0,91.7,9.8,24,22,2,0,0,1.0,1,12,1,7.7%
Essang Bassey,LAC,0,3,2,66.7%,69,34.5,23.0,1,149.3,11.0,27,42,0,0,0,0.0,0,2,1,33.3%
Jaylinn Hawkins,LAC,0,1,1,100.0%,6,6.0,6.0,0,91.7,-3.0,-3,9,0,0,0,0.0,0,0,0,
Asante Samuel Jr.,LAC,0,4,1,25.0%,5,5.0,1.3,0,39.6,5.5,-7,12,0,0,0,0.0,0,1,0,0.0%
Austin Johnson,LAC,0,1,1,100.0%,11,11.0,11.0,0,112.5,-6.0,-6,17,0,0,0,0.0,0,1,1,50.0%
Morgan Fox,LAC,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
Khalil Mack,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,7,0,0.0%
Tuli Tuipulotu,LAC,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%
Justin Hollins,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Daiyan Henley,LAC,0,0,0,,,,,,,,,,2,0,0,0.0,0,4,0,0.0%
Alohi Gilman,LAC,0,2,0,0.0%,,,0.0,,39.6,44.5,,,0,0,0,0.0,0,2,1,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Fabian Moreau,DEN,0,7,6,85.7%,69,11.5,9.9,0,107.7,7.0,54,15,0,0,0,0.0,0,4,0,0.0%
P.J. Locke,DEN,0,7,5,71.4%,79,15.8,11.3,0,108.6,10.1,32,47,0,0,0,0.0,0,6,2,25.0%
Justin Simmons,DEN,0,3,3,100.0%,13,4.3,4.3,0,84.7,3.0,9,4,1,0,0,0.0,0,6,0,0.0%
Alex Singleton,DEN,0,6,3,50.0%,17,5.7,2.8,0,56.2,4.3,1,16,7,0,0,0.0,0,11,0,0.0%
Patrick Surtain II,DEN,0,7,3,42.9%,26,8.7,3.7,0,53.3,12.1,23,3,1,0,0,0.0,0,4,0,0.0%
Ja'Quan McMillian,DEN,0,4,2,50.0%,5,2.5,1.3,0,56.2,8.0,1,4,0,0,0,0.0,0,2,0,0.0%
Ronnie Perkins,DEN,0,1,1,100.0%,9,9.0,9.0,0,104.2,3.0,3,6,0,0,0,0.0,0,3,1,25.0%
Drew Sanders,DEN,0,1,1,100.0%,2,2.0,2.0,0,79.2,0.0,0,2,1,0,0,0.0,0,4,0,0.0%
Jonathon Cooper,DEN,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Zach Allen,DEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Josey Jewell,DEN,0,1,0,0.0%,,,0.0,,39.6,5.0,,,1,0,0,0.0,0,9,0,0.0%
Nik Bonitto,DEN,0,0,0,,,,,,,,,,4,0,0,0.0,0,2,0,0.0%
