#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:51,PHI 9,19,9:47,91,Touchdown
2,2,13:12,PHI 25,7,2:39,29,Interception
3,2,8:25,PHI 36,6,2:53,64,Touchdown
4,2,2:30,PHI 25,3,0:50,32,Fumble
5,3,15:00,PHI 25,6,3:43,27,Punt
6,3,7:08,PHI 7,3,1:38,4,Punt
7,3,0:45,PHI 25,5,2:03,33,Interception
8,4,12:01,PHI 18,9,3:48,63,Missed FG
9,4,4:43,PHI 20,8,2:53,26,Interception
10,4,1:46,PHI 25,4,0:30,2,Downs
