Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Kellen Clemens,STL,9,24,91,0,0,3,23,17,49.1,2,10,0,9,0,0,0,0,,1,0
Steven Jackson,STL,0,0,0,0,0,0,0,,,24,103,0,15,3,2,24,0,17,0,
Cadillac Williams,STL,0,0,0,0,0,0,0,,,9,42,0,23,0,0,0,0,,0,
Donnie Jones,STL,0,0,0,0,0,0,0,,,1,9,0,9,0,0,0,0,,0,
Brandon Lloyd,STL,0,0,0,0,0,0,0,,,0,0,0,,12,3,29,0,12,0,0
Danario Alexander,STL,0,0,0,0,0,0,0,,,0,0,0,,5,2,25,0,16,0,
Lance Kendricks,STL,0,0,0,0,0,0,0,,,0,0,0,,3,2,13,0,7,0,
Brandon Gibson,STL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Charlie Batch,PIT,15,22,208,0,1,0,0,46,79.4,0,0,0,,0,0,0,0,,0,
Rashard Mendenhall,PIT,0,0,0,0,0,0,0,,,18,116,1,52,1,1,35,0,35,0,
Isaac Redman,PIT,0,0,0,0,0,0,0,,,8,35,1,10,1,1,5,0,5,0,
John Clay,PIT,0,0,0,0,0,0,0,,,1,10,1,10,0,0,0,0,,0,
Antonio Brown,PIT,0,0,0,0,0,0,0,,,1,8,0,8,6,3,34,0,19,0,
Mike Wallace,PIT,0,0,0,0,0,0,0,,,0,0,0,,7,4,82,0,46,0,
Hines Ward,PIT,0,0,0,0,0,0,0,,,0,0,0,,4,4,32,0,19,0,
Heath Miller,PIT,0,0,0,0,0,0,0,,,0,0,0,,2,1,18,0,18,0,
David Johnson,PIT,0,0,0,0,0,0,0,,,0,0,0,,1,1,2,0,2,0,
