Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Teddy Bridgewater,DEN,19,28,249,1,0,4,32,44,107.6,3,-1,1,1,0,0,0,0,0,0,0
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,17,111,0,30,0,0,0,0,0,0,0
Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,21,80,1,14,2,2,15,0,8,0,0
Tim Patrick,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,85,1,44,0,0
Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,69,0,25,0,0
Kendall Hinton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,40,0,40,0,0
Albert Okwuegbunam,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,25,0,17,0,0
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Eric Saubert,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Dak Prescott,DAL,19,39,232,2,1,2,20,32,73.9,2,16,0,9,0,0,0,0,0,0,0
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,10,51,0,11,3,3,25,0,21,0,0
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,4,11,0,8,2,1,32,0,32,0,0
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,54,0,20,0,0
Amari Cooper,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,37,0,32,0,0
Malik Turner,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,33,2,11,0,0
Cedrick Wilson Jr.,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,28,0,24,1,0
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,2,23,0,18,0,0
Sean McKeon,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Noah Brown,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
