Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kendall Fuller,WAS,0,10,8,80.0%,76,9.5,7.6,0,98.3,7.3,52,24,0,0,0,0.0,0,8,1,11.1%
Jamin Davis,WAS,0,6,6,100.0%,24,4.0,4.0,0,83.3,-0.7,-4,28,6,0,0,0.0,0,6,4,40.0%
Kamren Curl,WAS,0,5,4,80.0%,44,11.0,8.8,0,103.3,5.2,26,18,1,0,0,0.0,0,5,1,16.7%
Cole Holcomb,WAS,0,6,4,66.7%,69,17.3,11.5,0,105.6,13.8,41,28,2,0,0,0.0,0,10,1,9.1%
James Smith-Williams,WAS,0,2,2,100.0%,9,4.5,4.5,0,85.4,0.0,0,9,0,0,0,0.5,1,4,0,0.0%
Bobby McCain,WAS,0,3,1,33.3%,3,3.0,1.0,0,42.4,25.7,-6,9,0,0,0,0.0,0,4,0,0.0%
Danny Johnson,WAS,0,1,1,100.0%,11,11.0,11.0,0,112.5,11.0,11,0,1,0,0,0.0,0,1,0,0.0%
William Jackson III,WAS,0,3,1,33.3%,5,5.0,1.7,0,42.4,31.7,4,1,0,0,0,0.0,0,1,0,0.0%
Khaleke Hudson,WAS,0,1,1,100.0%,8,8.0,8.0,0,100.0,-4.0,-4,12,1,0,0,0.0,0,3,0,0.0%
Daron Payne,WAS,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%
Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%
Casey Toohill,WAS,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,2,100.0%
Shaka Toney,WAS,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Matthew Ioannidis,WAS,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Deshazor Everett,WAS,0,0,0,,,,,,,,,,2,0,0,0.0,0,4,1,20.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Denzel Perryman,LVR,0,4,4,100.0%,26,6.5,6.5,1,133.3,5.3,21,5,1,0,1,0.0,1,12,0,0.0%
Brandon Facyson,LVR,0,4,4,100.0%,19,4.8,4.8,1,126.0,2.5,10,9,1,0,0,0.0,0,3,0,0.0%
Nate Hobbs,LVR,1,3,3,100.0%,31,10.3,10.3,0,70.1,7.3,22,9,1,0,0,0.0,0,9,0,0.0%
Divine Deablo,LVR,0,3,3,100.0%,45,15.0,15.0,0,118.7,5.7,17,28,1,0,0,0.0,0,11,0,0.0%
K.J. Wright,LVR,0,3,3,100.0%,18,6.0,6.0,0,91.7,2.0,6,12,0,0,0,0.0,0,3,0,0.0%
Tre'von Moehrig,LVR,0,3,2,66.7%,23,11.5,7.7,0,89.6,11.0,23,0,0,0,0,0.0,0,4,0,0.0%
Johnathan Abram,LVR,0,3,2,66.7%,5,2.5,1.7,0,70.1,-1.0,-6,11,1,0,0,0.0,0,3,1,25.0%
Casey Hayward,LVR,0,4,1,25.0%,6,6.0,1.5,0,39.6,14.0,5,1,0,0,0,0.0,0,3,0,0.0%
Cory Littleton,LVR,0,2,1,50.0%,23,23.0,11.5,0,91.7,19.0,14,9,0,0,0,0.0,0,6,1,14.3%
Maxx Crosby,LVR,0,0,0,,,,,,,,,,0,4,0,0.0,4,4,1,20.0%
Quinton Jefferson,LVR,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
Malcolm Koonce,LVR,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Yannick Ngakoue,LVR,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,1,33.3%
Solomon Thomas,LVR,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Johnathan Hankins,LVR,0,1,0,0.0%,,,0.0,,39.6,2.0,,,0,0,0,0.0,0,0,1,100.0%
