#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,8:26,DEN 25,3,0:51,1,Interception
2,1,6:19,DEN 25,2,1:07,-6,Interception
3,1,4:45,DEN 25,8,4:06,39,Field Goal
4,2,9:42,DEN 34,6,2:30,12,Punt
5,2,1:06,DEN 25,7,1:06,44,Field Goal
6,3,15:00,DEN 25,5,2:03,37,Interception
7,3,3:49,DEN 25,3,1:31,-9,Punt
8,4,12:31,DEN 25,12,4:01,75,Touchdown
9,4,6:16,DEN 25,9,2:08,52,Interception
10,4,4:08,DEN 25,8,4:02,48,Downs
