Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Aaron Rodgers,GNB,22,32,224,1,0,3,24,38,99.0,3,33,0,17,0,0,0,0,,0,0
Eddie Lacy,GNB,0,0,0,0,0,0,0,,,18,90,0,15,3,1,3,0,3,0,0
James Starks,GNB,0,0,0,0,0,0,0,,,9,28,0,6,2,2,11,0,8,0,0
Ty Montgomery,GNB,0,0,0,0,0,0,0,,,2,10,0,9,6,3,15,0,8,0,0
John Kuhn,GNB,0,0,0,0,0,0,0,,,1,1,1,1,1,1,8,0,8,0,0
James Jones,GNB,0,0,0,0,0,0,0,,,0,0,0,,6,5,98,0,38,0,0
Richard Rodgers,GNB,0,0,0,0,0,0,0,,,0,0,0,,6,5,45,1,12,0,0
Randall Cobb,GNB,0,0,0,0,0,0,0,,,0,0,0,,8,5,44,0,19,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Colin Kaepernick,SFO,13,25,160,0,1,6,41,47,55.4,10,57,0,12,0,0,0,0,,1,0
Carlos Hyde,SFO,0,0,0,0,0,0,0,,,8,20,0,7,1,1,2,0,2,0,0
Torrey Smith,SFO,0,0,0,0,0,0,0,,,0,0,0,,5,2,54,0,47,0,0
Quinton Patton,SFO,0,0,0,0,0,0,0,,,0,0,0,,2,2,53,0,40,0,0
Garrett Celek,SFO,0,0,0,0,0,0,0,,,0,0,0,,5,3,26,0,13,0,0
Anquan Boldin,SFO,0,0,0,0,0,0,0,,,0,0,0,,7,3,12,0,8,0,0
Vance McDonald,SFO,0,0,0,0,0,0,0,,,0,0,0,,2,1,7,0,7,1,0
Reggie Bush,SFO,0,0,0,0,0,0,0,,,1,0,0,0,3,1,6,0,6,0,0
