Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Andy Dalton,CIN,19,27,328,3,1,2,16,59,132.9,2,16,0,17,0,0,0,0,,0,0
Mohamed Sanu,CIN,1,1,73,1,0,0,0,73,158.3,0,0,0,,0,0,0,0,,0,0
BenJarvus Green-Ellis,CIN,0,0,0,0,0,0,0,,,17,38,1,9,1,0,0,0,,1,1
Brian Leonard,CIN,0,0,0,0,0,0,0,,,2,18,0,11,1,0,0,0,,0,0
Andrew Hawkins,CIN,0,0,0,0,0,0,0,,,2,16,0,11,4,2,66,1,59,0,0
A.J. Green,CIN,0,0,0,0,0,0,0,,,1,11,0,11,11,9,183,1,73,0,0
Jermaine Gresham,CIN,0,0,0,0,0,0,0,,,0,0,0,,7,5,64,1,22,0,0
Armon Binns,CIN,0,0,0,0,0,0,0,,,0,0,0,,3,3,63,1,48,0,0
Orson Charles,CIN,0,0,0,0,0,0,0,,,0,0,0,,1,1,25,0,25,0,0
Kevin Huber,CIN,0,0,0,0,0,0,0,,,1,-1,0,-1,0,0,0,0,,0,0
Bernard Scott,CIN,0,0,0,0,0,0,0,,,3,-5,0,2,0,0,0,0,,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Robert Griffin III,WAS,21,34,221,1,0,5,42,29,90.4,13,74,1,19,0,0,0,0,,3,1
Alfred Morris,WAS,0,0,0,0,0,0,0,,,17,78,1,13,1,0,0,0,,0,0
Brandon Banks,WAS,0,0,0,0,0,0,0,,,3,29,0,21,1,1,5,0,5,0,0
Evan Royster,WAS,0,0,0,0,0,0,0,,,2,21,0,12,4,2,13,0,14,0,0
Fred Davis,WAS,0,0,0,0,0,0,0,,,0,0,0,,7,7,90,0,29,0,0
Leonard Hankerson,WAS,0,0,0,0,0,0,0,,,0,0,0,,7,4,56,0,23,0,0
Josh Morgan,WAS,0,0,0,0,0,0,0,,,0,0,0,,3,2,22,0,11,0,0
Roy Helu,WAS,0,0,0,0,0,0,0,,,0,0,0,,3,3,20,0,9,0,0
Aldrick Robinson,WAS,0,0,0,0,0,0,0,,,0,0,0,,3,1,12,0,12,0,0
Santana Moss,WAS,0,0,0,0,0,0,0,,,0,0,0,,3,1,3,1,3,0,0
Logan Paulsen,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
