#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,JAX 25,6,3:35,18,Punt
2,1,9:33,JAX 28,8,3:49,72,Touchdown
3,1,3:23,JAX 16,8,3:32,46,Field Goal
4,2,11:57,JAX 19,3,1:49,9,Punt
5,2,4:20,ATL 16,4,2:00,4,Downs
6,2,0:58,JAX 20,5,0:58,15,End of Half
7,3,11:38,JAX 25,7,4:14,21,Punt
8,3,2:57,JAX 10,13,7:21,65,Field Goal
9,4,6:01,JAX 6,10,4:05,74,Field Goal
10,4,1:28,ATL 44,3,1:28,-4,End of Game
