#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:12,PHI 25,7,3:03,60,Downs
2,1,6:25,TAM 44,8,3:20,26,Field Goal
3,1,1:27,PHI 19,5,1:45,27,Punt
4,2,8:33,PHI 16,8,5:01,84,Touchdown
5,2,2:26,TAM 37,4,1:47,15,Interception
6,2,0:24,TAM 36,5,0:24,16,Field Goal
7,3,15:00,PHI 25,13,5:48,75,Touchdown
8,3,6:59,PHI 13,6,3:13,46,Interception
9,3,3:40,PHI 37,10,5:12,55,Field Goal
10,4,9:22,PHI 25,15,9:22,68,End of Game
