Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Josh Johnson,SFO,7,13,74,0,0,2,14,22,70.7,2,2,0,2,0,0,0,0,0,1,1
Brock Purdy,SFO,4,4,23,0,0,1,0,10,90.6,0,0,0,0,0,0,0,0,0,1,1
Christian McCaffrey,SFO,0,1,0,0,0,0,0,0,39.6,15,84,1,23,4,4,22,0,9,0,0
George Kittle,SFO,0,0,0,0,0,0,0,0,,1,4,0,4,4,3,32,0,22,0,0
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,6,-9,0,4,6,3,33,0,13,1,1
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jalen Hurts,PHI,15,25,121,0,0,1,0,29,72.2,11,39,1,14,0,0,0,0,0,0,0
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,14,48,0,17,3,2,26,0,17,0,0
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,11,42,2,13,1,1,3,0,3,0,0
Boston Scott,PHI,0,0,0,0,0,0,0,0,,6,21,1,10,0,0,0,0,0,0,0
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,36,0,29,0,0
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,28,0,11,0,0
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,23,0,7,0,0
Jack Stoll,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Zach Pascal,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Gardner Minshew II,PHI,0,0,0,0,0,0,0,0,,2,-2,0,-1,0,0,0,0,0,0,0
