Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Daniel Jones,NYG,22,32,137,0,1,2,16,18,64.2,2,5,0,4,0,0,0,0,0,0,0
Tyrod Taylor,NYG,0,1,0,0,0,0,0,0,39.6,1,2,0,2,0,0,0,0,0,0,0
Matt Breida,NYG,0,0,0,0,0,0,0,0,,4,17,1,8,3,3,1,0,8,0,0
Gary Brightwell,NYG,0,0,0,0,0,0,0,0,,4,5,0,2,3,2,31,0,18,0,0
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,32,0,17,0,0
Parris Campbell,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,24,0,7,0,0
Wan'Dale Robinson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,21,0,8,0,0
Darren Waller,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,20,0,9,0,0
Daniel Bellinger,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Isaiah Hodgins,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Brock Purdy,SFO,25,37,310,2,0,2,10,40,111.3,4,-1,0,1,0,0,0,0,0,1,0
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,18,85,1,12,5,5,34,0,17,0,0
Elijah Mitchell,SFO,0,0,0,0,0,0,0,0,,11,42,0,18,3,3,2,0,9,0,0
Jordan Mason,SFO,0,0,0,0,0,0,0,0,,3,11,0,5,0,0,0,0,0,0,0
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,1,2,0,2,12,6,129,1,40,0,0
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,90,0,29,0,0
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,31,0,24,0,0
Ronnie Bell,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,24,1,15,0,0
Sam Darnold,SFO,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0
