Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Rock Ya-Sin,LVR,0,6,5,83.3%,58,11.6,9.7,0,106.9,9.3,24,34,1,0,0,0.0,0,3,1,25.0%
Sam Webb,LVR,0,5,5,100.0%,87,17.4,17.4,0,118.7,8.8,44,43,1,0,0,0.0,0,3,2,40.0%
Roderic Teamer,LVR,0,4,3,75.0%,18,6.0,4.5,0,83.3,7.8,7,11,3,0,0,0.0,0,5,0,0.0%
Jayon Brown,LVR,0,2,2,100.0%,32,16.0,16.0,0,118.7,3.0,6,26,3,0,1,0.0,1,4,0,0.0%
Isaiah Pola-Mao,LVR,0,2,2,100.0%,14,7.0,7.0,0,95.8,-2.0,-4,18,1,0,0,0.0,0,4,0,0.0%
Maxx Crosby,LVR,0,1,1,100.0%,3,3.0,3.0,0,79.2,-6.0,-6,9,0,1,1,2.0,4,6,0,0.0%
Denzel Perryman,LVR,0,1,1,100.0%,4,4.0,4.0,0,83.3,4.0,4,0,3,0,2,0.0,2,6,0,0.0%
Tyler Hall,LVR,0,1,1,100.0%,2,2.0,2.0,0,79.2,2.0,2,0,0,0,0,1.0,1,3,0,0.0%
Anthony Averett,LVR,0,2,1,50.0%,14,14.0,7.0,0,72.9,5.0,5,9,0,0,0,0.0,0,0,1,100.0%
Tre'von Moehrig,LVR,0,1,1,100.0%,7,7.0,7.0,0,95.8,7.0,7,0,0,0,0,0.0,0,2,0,0.0%
Chandler Jones,LVR,0,1,1,100.0%,0,0.0,0.0,0,79.2,-1.0,-1,1,0,0,0,0.0,0,5,0,0.0%
Duron Harmon,LVR,0,2,1,50.0%,8,8.0,4.0,0,60.4,12.0,2,6,2,0,0,0.0,0,4,0,0.0%
Clelin Ferrell,LVR,0,0,0,,,,,,,,,,2,1,1,0.0,2,2,0,0.0%
Bilal Nichols,LVR,0,0,0,,,,,,,,,,0,0,2,0.0,2,5,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Alex Singleton,DEN,0,6,6,100.0%,53,8.8,8.8,0,103.5,3.3,20,33,2,1,1,0.0,2,12,0,0.0%
Damarri Mathis,DEN,0,11,6,54.5%,67,11.2,6.1,0,72.9,11.6,57,10,0,0,0,0.0,0,8,1,11.1%
Patrick Surtain II,DEN,0,5,4,80.0%,102,25.5,20.4,2,158.3,21.2,96,6,0,0,0,0.0,0,2,0,0.0%
Josey Jewell,DEN,0,4,2,50.0%,47,23.5,11.8,0,92.7,8.5,12,35,11,0,0,1.0,1,11,0,0.0%
Essang Bassey,DEN,0,3,2,66.7%,25,12.5,8.3,0,92.4,5.0,12,13,2,0,0,0.0,0,1,0,0.0%
Jacob Martin,DEN,0,1,1,100.0%,8,8.0,8.0,0,100.0,0.0,0,8,1,0,0,0.0,0,1,1,50.0%
Darius Phillips,DEN,0,1,1,100.0%,5,5.0,5.0,0,87.5,-7.0,-7,12,0,0,0,0.0,0,0,0,
Kareem Jackson,DEN,0,4,1,25.0%,0,0.0,0.0,0,39.6,6.3,0,0,1,0,0,0.0,0,2,0,0.0%
Dre'Mont Jones,DEN,0,0,0,,,,,,,,,,1,0,1,0.0,1,0,0,
D.J. Jones,DEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Jonathon Cooper,DEN,0,1,0,0.0%,,,0.0,,39.6,-1.0,,,1,0,1,0.0,1,8,0,0.0%
Baron Browning,DEN,0,1,0,0.0%,,,0.0,,39.6,19.0,,,1,0,0,0.0,0,4,0,0.0%
Nik Bonitto,DEN,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%
