Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Dillon Radunz,T,40,100%,0,0%,2,8%
Peter Skoronski,T,40,100%,0,0%,2,8%
Aaron Brewer,G,40,100%,0,0%,0,0%
Daniel Brunskill,C,40,100%,0,0%,0,0%
Will Levis,QB,40,100%,0,0%,0,0%
Chris Moore,WR,30,75%,0,0%,4,16%
Jaelyn Duncan,T,25,63%,0,0%,2,8%
DeAndre Hopkins,WR,25,63%,0,0%,0,0%
Derrick Henry,RB,25,63%,0,0%,0,0%
Nick Westbrook-Ikhine,WR,22,55%,0,0%,3,12%
Chris Hubbard,T,22,55%,0,0%,0,0%
Tyjae Spears,RB,18,45%,0,0%,7,28%
Josh Whyle,TE,17,43%,0,0%,13,52%
Trevon Wesco,TE,16,40%,0,0%,9,36%
Chigoziem Okonkwo,TE,16,40%,0,0%,5,20%
Kyle Philips,WR,11,28%,0,0%,0,0%
Colton Dowell,WR,7,18%,0,0%,15,60%
Kevin Rader,TE,3,8%,0,0%,11,44%
Jeffery Simmons,DT,2,5%,48,68%,6,24%
Corey Levin,C,1,3%,0,0%,2,8%
Amani Hooker,FS,0,0%,63,89%,11,44%
Roger McCreary,CB,0,0%,63,89%,0,0%
Elijah Molden,CB,0,0%,57,80%,0,0%
Harold Landry,LB,0,0%,55,77%,0,0%
Azeez Al-Shaair,LB,0,0%,50,70%,5,20%
Denico Autry,DE,0,0%,45,63%,6,24%
Kristian Fulton,CB,0,0%,45,63%,2,8%
Kyle Peko,DT,0,0%,38,54%,6,24%
Arden Key,LB,0,0%,37,52%,6,24%
Terrell Edmunds,FS,0,0%,35,49%,9,36%
Jack Gibbens,LB,0,0%,29,41%,13,52%
Monty Rice,LB,0,0%,29,41%,12,48%
Teair Tart,DT,0,0%,29,41%,2,8%
Eric Garror,CB,0,0%,27,38%,4,16%
Tre Avery,CB,0,0%,26,37%,9,36%
Rashad Weaver,LB,0,0%,26,37%,8,32%
K'Von Wallace,FS,0,0%,24,34%,6,24%
Mike Brown,FS,0,0%,20,28%,17,68%
Jaleel Johnson,DT,0,0%,20,28%,0,0%
TK McLendon,DE,0,0%,15,21%,0,0%
Luke Gifford,LB,0,0%,0,0%,23,92%
Joseph Jones,LB,0,0%,0,0%,18,72%
Anthony Kendall,CB,0,0%,0,0%,16,64%
Ryan Stonehouse,P,0,0%,0,0%,7,28%
Morgan Cox,LS,0,0%,0,0%,7,28%
Nick Folk,K,0,0%,0,0%,5,20%
Andrew Rupcich,T,0,0%,0,0%,2,8%
