Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jaylinn Hawkins,ATL,0,6,4,66.7%,65,16.3,10.8,1,142.4,10.5,42,23,0,0,0,0.0,0,6,1,14.3%
Rashaan Evans,ATL,0,3,3,100.0%,29,9.7,9.7,0,106.9,7.0,21,8,3,0,0,1.0,1,10,0,0.0%
Mykal Walker,ATL,0,2,2,100.0%,13,6.5,6.5,0,93.7,3.5,7,6,0,0,0,0.0,0,3,0,0.0%
Troy Andersen,ATL,0,2,2,100.0%,12,6.0,6.0,0,91.7,-1.0,-2,14,0,0,0,0.0,0,7,0,0.0%
Richie Grant,ATL,0,2,2,100.0%,90,45.0,45.0,2,158.3,22.5,45,45,0,0,0,0.0,0,6,1,14.3%
Cornell Armstrong,ATL,0,1,1,100.0%,21,21.0,21.0,0,118.7,19.0,19,2,0,0,0,0.0,0,2,0,0.0%
AJ Terrell,ATL,0,3,1,33.3%,14,14.0,4.7,0,49.3,14.0,10,4,0,0,0,0.0,0,1,1,50.0%
Lorenzo Carter,ATL,0,1,0,0.0%,,,0.0,,39.6,0.0,,,1,0,0,0.5,1,5,0,0.0%
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,0,0,0.5,1,5,0,0.0%
DeAundre Alford,ATL,0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,0,0,
Arnold Ebiketie,ATL,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Tyrann Mathieu,NOR,0,6,3,50.0%,28,9.3,4.7,0,63.2,5.8,10,18,2,0,0,1.0,1,6,0,0.0%
Alontae Taylor,NOR,0,8,3,37.5%,23,7.7,2.9,0,45.8,13.9,13,10,0,0,0,0.0,0,4,0,0.0%
Pete Werner,NOR,0,3,3,100.0%,6,2.0,2.0,0,79.2,-2.7,-8,14,1,0,0,0.0,0,4,0,0.0%
Kentavius Street,NOR,0,1,1,100.0%,-3,-3.0,-3.0,0,79.2,-5.0,-5,2,0,0,0,1.5,2,3,0,0.0%
Demario Davis,NOR,0,2,1,50.0%,12,12.0,6.0,0,68.7,6.5,4,8,0,0,0,0.0,0,8,0,0.0%
Bradley Roby,NOR,0,2,1,50.0%,5,5.0,2.5,0,56.2,7.5,5,0,1,0,0,0.0,0,2,0,0.0%
Paulson Adebo,NOR,0,1,1,100.0%,14,14.0,14.0,0,118.7,11.0,11,3,0,0,0,0.0,0,1,0,0.0%
Carl Granderson,NOR,0,0,0,,,,,,,,,,0,0,0,0.5,1,7,0,0.0%
Kaden Elliss,NOR,0,0,0,,,,,,,,,,3,0,0,1.0,1,4,0,0.0%
Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Marcus Davenport,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Justin Evans,NOR,0,2,0,0.0%,12,,6.0,0,52.1,5.5,11,1,0,0,0,0.0,0,1,0,0.0%
Marcus Maye,NOR,0,2,0,0.0%,,,0.0,,39.6,11.5,,,0,0,0,0.0,0,7,0,0.0%
