Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Rudy Ford,JAX,0,6,4,66.7%,28,7.0,4.7,0,77.1,0.5,3,25,5,1,0,0.0,1,4,0,0.0%
K'Lavon Chaisson,JAX,0,3,3,100.0%,6,2.0,2.0,0,79.2,1.0,3,3,0,1,0,0.0,1,2,0,0.0%
Myles Jack,JAX,0,4,3,75.0%,13,4.3,3.3,0,78.1,1.5,-4,17,6,0,1,0.0,1,4,0,0.0%
Tyson Campbell,JAX,0,6,3,50.0%,28,9.3,4.7,0,63.2,9.2,14,14,1,0,0,0.0,0,5,0,0.0%
Shaquill Griffin,JAX,0,4,3,75.0%,21,7.0,5.3,0,86.5,6.0,10,11,0,0,0,0.0,0,3,0,0.0%
Damien Wilson,JAX,0,3,2,66.7%,14,7.0,4.7,0,77.1,3.3,7,7,3,0,0,0.0,0,4,1,20.0%
Rayshawn Jenkins,JAX,0,4,2,50.0%,45,22.5,11.3,0,90.6,13.8,39,6,1,0,0,0.0,0,7,0,0.0%
Andrew Wingard,JAX,0,1,1,100.0%,15,15.0,15.0,0,118.7,4.0,4,11,1,0,0,0.0,0,3,2,40.0%
Dawuane Smoot,JAX,0,1,1,100.0%,10,10.0,10.0,0,108.3,1.0,1,9,0,0,0,0.0,0,5,0,0.0%
Josh Allen,JAX,0,1,0,0.0%,,,0.0,,39.6,6.0,,,0,0,3,0.0,3,2,0,0.0%
Taven Bryan,JAX,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%
Adam Gotsis,JAX,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,1,33.3%
Roy Robertson-Harris,JAX,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
Nevin Lawson,JAX,0,0,0,,,,,,,,,,2,1,0,0.0,1,0,0,
DaVon Hamilton,JAX,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Malcom Brown,JAX,0,0,0,,,,,,,,,,0,1,0,0.0,1,6,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Bobby Okereke,IND,0,4,4,100.0%,32,8.0,8.0,0,100.0,1.5,6,26,3,0,0,0.0,0,8,0,0.0%
T.J. Carrie,IND,0,6,3,50.0%,48,16.0,8.0,0,77.1,9.8,39,9,0,0,0,0.0,0,5,1,16.7%
George Odum,IND,0,3,3,100.0%,42,14.0,14.0,0,118.7,14.7,37,5,1,0,0,0.0,0,6,0,0.0%
Shaquille Leonard,IND,0,4,2,50.0%,21,10.5,5.3,0,65.6,5.0,6,15,1,0,0,0.0,0,6,0,0.0%
Kenny Moore,IND,0,9,2,22.2%,10,5.0,1.1,0,39.6,8.8,1,9,2,0,0,0.0,0,5,0,0.0%
DeForest Buckner,IND,0,1,1,100.0%,0,0.0,0.0,0,79.2,-7.0,-7,7,0,3,2,0.5,6,3,0,0.0%
Jahleel Addae,IND,0,1,1,100.0%,9,9.0,9.0,0,104.2,7.0,7,2,0,0,0,0.0,0,3,0,0.0%
Zaire Franklin,IND,0,1,1,100.0%,0,0.0,0.0,0,79.2,0.0,0,0,0,0,0,0.0,0,1,0,0.0%
Kwity Paye,IND,0,0,0,,,,,,,,,,0,1,2,1.0,4,1,0,0.0%
Taylor Stallworth,IND,0,0,0,,,,,,,,,,0,0,2,1.0,3,4,0,0.0%
Dayo Odeyingbo,IND,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%
Al-Quadin Muhammad,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%
Isaac Rochell,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%
Quenton Nelson,IND,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Isaiah Rodgers,IND,0,2,0,0.0%,,,0.0,,39.6,15.5,,,0,0,0,0.0,0,2,0,0.0%
Andrew Sendejo,IND,0,1,0,0.0%,,,0.0,,39.6,15.0,,,0,0,0,0.0,0,7,0,0.0%
Josh Jones,IND,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%
E.J. Speed,IND,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Rock Ya-Sin,IND,0,3,0,0.0%,,,0.0,,39.6,27.0,,,0,0,0,0.0,0,1,1,50.0%
